date,series,close,m21,m63,m126,slope_m21,slope_m63,slope_m126,accel_m21,accel_m63,accel_m126
2025-03-07,auto,18285.0,0.0057755775577557,0.0079933847850055,-0.055282872642728,0.0390909993739835,0.0262744216199305,-0.0091534983055063,0.0579563275321969,0.0944414333693366,0.0334585600143992
2025-03-07,battery,12880.0,0.0587751746814633,-0.1117241379310345,-0.1756799999999999,0.0572102294545462,-0.0046435659045259,0.0144497057893072,0.0997911575481664,0.1323499178978251,0.0634363740036223
2025-03-07,bio_health,17510.0,-0.0068065796937039,0.0725880551301685,0.0364013021604023,-0.0306092754206898,-0.0716427141006006,-0.0563443360397812,-0.0038501733948667,-0.1463370594903101,-0.0051749710203898
2025-03-07,biosimilar_cdmo,9865.0,-0.0193836978131213,,,-0.0050627101588003,,,0.0451349829022916,,
2025-03-07,construction,3190.0,0.0813559322033898,0.0668896321070233,-0.0520059435364042,0.0780610392874097,0.0222927195855826,0.0125101854958539,0.1603825847275939,0.0958615918965934,0.104578988758258
2025-03-07,consumer,6685.0,0.0478056426332289,0.0316358024691358,0.0221712538226299,0.0128850077125939,0.0128858024691358,0.0327934086025996,0.012258994771694,0.0456413492203244,0.0411599242848248
2025-03-07,financial,8305.0,-0.050314465408805,-0.0868609125893348,-0.0772222222222221,-0.0491407564886172,-0.0277122116495891,-0.0754626914304333,-0.0146138611479411,0.0430982968703314,-0.0007285162354288
2025-03-07,k_beauty,11540.0,0.0714948932219128,0.1291585127201566,-0.0191245218869527,0.0258727734062447,0.0147184341346948,-0.0280173631497363,0.0120892186129981,0.0167266816045459,-0.0660241284631528
2025-03-07,k_food,11475.0,0.121152906692721,0.1272102161100197,0.0887096774193547,0.0470972406887448,0.0488669027367663,0.0960592410390148,0.0497778544322189,0.1186333770382928,0.1591230903729605
2025-03-07,k_food,11475.0,0.12115290669272105,0.1272102161100197,0.08870967741935476,0.04709724068874488,0.048866902736766304,0.09605924103901486,0.04977785443221894,0.1186333770382928,0.15912309037296057
2025-03-07,media_platform,12070.0,-0.0214835832995541,0.0441176470588235,0.137070183702308,-0.1028425461962907,-0.0469964711188939,-0.0034295805598323,-0.1253521458958379,-0.0056540369246058,0.0230600065817059
2025-03-07,semiconductor,31520.0,-0.0100502512562814,0.1323872821986706,-0.1706354427049072,0.0538939429015444,0.0207200402242142,-0.0734949885417449,0.1734682638304368,0.128976962331109,0.0844967845662614
2025-03-07,shipbuilding,20380.0,0.1118385160938353,0.4306774306774306,0.5214632325494588,0.0548307296644694,0.1104273438417238,0.0407464425221897,0.0486986730099159,0.1632248414593406,0.0564667071267497
2025-03-07,steel_materials,10905.0,0.2406143344709896,0.1821138211382114,0.4282907662082515,0.18969342439515,0.0684513641921724,0.1262773433894597,0.2286847950210646,0.102594911865071,0.1962445968991704
2025-03-14,KOSPI200,34380.0,0.0165582495564755,0.0578461538461538,-0.060527394452794,-0.0074477519438995,0.0321473260733855,0.0154271140768565,-0.0313057149542672,0.0194939323986829,0.0376001100014652
2025-03-14,auto,18435.0,0.040937323546019,0.0561443712403322,-0.0601580423145552,0.0351617459882633,0.0481509864553266,-0.0048751696718272,-0.0039292533857201,0.0218765648353961,0.0042783286336791
2025-03-14,battery,12495.0,0.0504413619167718,-0.0551984877126654,-0.2253564786112832,-0.0083338127646914,0.056525650218369,-0.0496764786112833,-0.0655440422192377,0.061169216122895,-0.0641261844005905
2025-03-14,bio_health,17280.0,-0.0240045184975995,0.0793254216114929,-0.0091743119266054,-0.0171979388038956,0.0067373664813243,-0.0455756140870078,0.0134113366167941,0.078380080581925,0.0107687219527734
2025-03-14,biosimilar_cdmo,10040.0,-0.0108374384236453,,,0.0085462593894759,,,0.0136089695482762,,
2025-03-14,construction,3105.0,0.0163666121112928,0.103019538188277,-0.0689655172413793,-0.064989320092097,0.0361299060812536,-0.0169595737049751,-0.1430503593795067,0.013837186495671,-0.029469759200829
2025-03-14,consumer,6700.0,0.0387596899224806,0.0268199233716475,0.0029940119760478,-0.0090459527107482,-0.0048158790974883,-0.019177241846582,-0.0219309604233421,-0.0177016815666242,-0.0519706504491817
2025-03-14,financial,8405.0,-0.0175336060783167,-0.0175336060783167,-0.0486700622524052,0.0327808593304882,0.069327306511018,0.0285521599698169,0.0819216158191055,0.0970395181606071,0.1040148514002503
2025-03-14,k_beauty,11910.0,0.1022674687644609,0.1424460431654677,0.0245161290322579,0.030772575542548,0.013287530445311,0.0436406509192107,0.0048998021363033,-0.0014309036893838,0.0716580140689471
2025-03-14,k_food,11450.0,0.0725995316159251,0.1127308066083576,0.1203522504892367,-0.0485533750767959,-0.014479409501662,0.0316425730698819,-0.0956506157655407,-0.0633463122384283,-0.0644166679691329
2025-03-14,k_food,11450.0,0.07259953161592514,0.11273080660835766,0.1203522504892367,-0.04855337507679591,-0.014479409501662044,0.03164257306988194,-0.09565061576554079,-0.06334631223842835,-0.06441666796913292
2025-03-14,media_platform,11810.0,-0.0231596360628618,0.0111301369863012,0.1001397298556125,-0.0016760527633077,-0.0329875100725223,-0.0369304538466954,0.101166493432983,0.0140089610463716,-0.0335008732868631
2025-03-14,semiconductor,33130.0,-0.0145746579417013,0.1804738998752895,-0.0774157616262879,-0.0045244066854198,0.0480866176766188,0.0932196810786193,-0.0584183495869643,0.0273665774524045,0.1667146696203643
2025-03-14,shipbuilding,19240.0,-0.0181168665475887,0.4509803921568627,0.5503626107977437,-0.129955382641424,0.0203029614794321,0.0288993782482849,-0.1847861123058934,-0.0901243823622917,-0.0118470642739048
2025-03-14,steel_materials,10655.0,0.2261219792865363,-0.0032740879326473,0.3739522888459059,-0.0144923551844533,-0.1853879090708587,-0.0543384773623456,-0.2041857795796033,-0.2538392732630312,-0.1806158207518053
2025-03-21,KOSPI200,35845.0,0.0074480044969083,0.0872004852896572,0.0328482927532056,-0.0091102450595672,0.0293543314435034,0.0933756872059997,-0.0016624931156676,-0.0027929946298821,0.0779485731291431
2025-03-21,auto,19030.0,0.0353645266594124,0.0513812154696131,0.0490628445424476,-0.0055727968866066,-0.004763155770719,0.1092208868570029,-0.0407345428748699,-0.0529141422260457,0.1140960565288301
2025-03-21,battery,12730.0,-0.0304645849200304,-0.0663733039970664,-0.2494103773584906,-0.0809059468368023,-0.0111748162844009,-0.0240538987472073,-0.0725721340721108,-0.06770046650277,0.025622579864076
2025-03-21,bio_health,16525.0,-0.0798997772828508,0.019118100524206,-0.0192878338278932,-0.0558952587852512,-0.0602073210872868,-0.0101135219012877,-0.0386973199813556,-0.0669446875686112,0.03546209218572
2025-03-21,biosimilar_cdmo,9945.0,-0.03022915650902,,,-0.0193917180853746,,,-0.0279379774748506,,
2025-03-21,construction,3125.0,-0.029503105590062,0.1180679785330949,-0.0249609984399376,-0.0458697177013549,0.0150484403448178,0.0440045188014417,0.019119602390742,-0.0210814657364357,0.0609640925064168
2025-03-21,consumer,6880.0,0.050381679389313,0.0345864661654136,0.0544061302681992,0.0116219894668323,0.007766542793766,0.0514121182921514,0.0206679421775806,0.0125824218912544,0.0705893601387335
2025-03-21,financial,8685.0,0.0,0.0075406032482598,0.0122377622377622,0.0175336060783167,0.0250742093265766,0.0609078244901675,-0.0152472532521714,-0.0442530971844413,0.0323556645203505
2025-03-21,k_beauty,11835.0,0.0557537912578054,0.0827996340347667,0.0422721268163803,-0.0465136775066554,-0.0596464091307009,0.0177559977841224,-0.0772862530492035,-0.072933939576012,-0.0258846531350883
2025-03-21,k_food,12085.0,0.1036529680365296,0.1342092914124824,0.2319062181447502,0.0310534364206045,0.0214784848041247,0.1115539676555135,0.0796068114974004,0.0359578943057867,0.0799113945856315
2025-03-21,k_food,12085.0,0.10365296803652968,0.1342092914124824,0.2319062181447502,0.03105343642060454,0.02147848480412473,0.11155396765551351,0.07960681149740045,0.035957894305786775,0.07991139458563157
2025-03-21,media_platform,11600.0,-0.0292887029288703,-0.0152801358234295,0.145679012345679,-0.0061290668660084,-0.0264102728097308,0.0455392824900664,-0.0044530141027007,0.0065772372627914,0.0824697363367619
2025-03-21,semiconductor,34980.0,-0.033835105648391,0.2166956521739129,0.1032960100930453,-0.0192604477066897,0.0362217522986234,0.1807117717193332,-0.0147360410212699,-0.0118648653779953,0.0874920906407139
2025-03-21,shipbuilding,19270.0,-0.0690821256038647,0.3589562764456981,0.6011632737847943,-0.050965259056276,-0.0920241157111645,0.0508006629870505,0.078990123585148,-0.1123270771905966,0.0219012847387656
2025-03-21,steel_materials,10755.0,0.1374933897408778,0.1116279069767443,0.3806161745827985,-0.0886285895456584,0.1149019949093916,0.0066638857368925,-0.074136234361205,0.3002899039802504,0.0610023630992382
2025-03-28,KOSPI200,34845.0,-0.0066989737742303,0.0777915248994742,0.0356665180561748,-0.0141469782711386,-0.009408960390183,0.0028182253029691,-0.0050367332115713,-0.0387632918336864,-0.0905574619030306
2025-03-28,auto,18985.0,0.0262162162162162,0.0382827454197429,0.0710860366713681,-0.0091483104431961,-0.0130984700498701,0.0220231921289204,-0.0035755135565895,-0.0083353142791511,-0.0871976947280824
2025-03-28,battery,12090.0,-0.1155815654718361,-0.0573099415204678,-0.2537037037037036,-0.0851169805518057,0.0090633624765985,-0.004293326345213,-0.0042110337150034,0.0202381787609995,0.0197605724019942
2025-03-28,bio_health,16310.0,-0.1023665382498624,0.0102198823165067,-0.0156910078455039,-0.0224667609670116,-0.0088982182076993,0.0035968259823893,0.0334284978182396,0.0513091028795875,0.013710347883677
2025-03-28,biosimilar_cdmo,9655.0,-0.0693975903614457,,,-0.0391684338524257,,,-0.019776715767051,,
2025-03-28,construction,3110.0,-0.0235478806907378,0.1087344028520498,0.001610305958132,0.0059552248993242,-0.009333575681045,0.0265713043980696,0.0518249426006791,-0.0243820160258629,-0.017433214403372
2025-03-28,consumer,6760.0,0.0320610687022899,0.0304878048780488,0.0044576523031203,-0.018320610687023,-0.0040986612873648,-0.0499484779650789,-0.0299426001538554,-0.0118652040811308,-0.1013605962572303
2025-03-28,financial,8475.0,-0.027538726333907,0.0077288941736028,0.0456508328192473,-0.027538726333907,0.000188290925343,0.033413070581485,-0.0450723324122238,-0.0248859184012336,-0.0274947539086825
2025-03-28,k_beauty,11705.0,0.0294635004397536,0.0674874601003192,-0.0290335960182497,-0.0262902908180517,-0.0153121739344475,-0.0713057228346301,0.0202233866886036,0.0443342351962534,-0.0890617206187525
2025-03-28,k_food,11665.0,0.0594913714804723,0.0652968036529679,0.1933503836317136,-0.0441615965560573,-0.0689124877595144,-0.0385558345130365,-0.0752150329766618,-0.0903909725636391,-0.15010980216855
2025-03-28,k_food,11665.0,0.059491371480472344,0.06529680365296797,0.19335038363171364,-0.044161596556057336,-0.06891248775951442,-0.03855583451303657,-0.07521503297666188,-0.09039097256363915,-0.15010980216855008
2025-03-28,media_platform,11550.0,-0.067043618739903,-0.0017286084701815,0.1323529411764705,-0.0377549158110327,0.013551527353248,-0.0133260711692084,-0.0316258489450242,0.0399618001629789,-0.0588653536592749
2025-03-28,semiconductor,32345.0,-0.0547925189947399,0.1182368193604148,0.0613617719442165,-0.0209574133463488,-0.0984588328134981,-0.0419342381488287,-0.001696965639659,-0.1346805851121215,-0.222646009868162
2025-03-28,shipbuilding,17885.0,-0.0745148771021991,0.2381446867428176,0.5418103448275862,-0.0054327514983344,-0.1208115897028805,-0.0593529289572081,0.0455325075579415,-0.0287874739917159,-0.1101535919442586
2025-03-28,steel_materials,9880.0,-0.0005058168942843,0.0791916985253959,0.3060145406477197,-0.1379992066351621,-0.0324362084513483,-0.0746016339350787,-0.0493706170895037,-0.14733820336074,-0.0812655196719713
2025-04-04,KOSPI200,33455.0,-0.0242088376841184,0.0407528386996423,-0.0336510687463893,-0.017509863909888,-0.0370386861998319,-0.0693175868025641,-0.0033628856387494,-0.0276297258096489,-0.0721358121055333
2025-04-04,auto,18040.0,-0.0214266341198806,0.0055741360089185,-0.0515247108307045,-0.0476428503360969,-0.0327086094108244,-0.1226107475020726,-0.0384945398929007,-0.0196101393609542,-0.1446339396309931
2025-04-04,battery,11170.0,-0.105326391670004,-0.0787628865979381,-0.3498253783469151,0.0102551738018321,-0.0214529450774703,-0.0961216746432114,0.0953721543536378,-0.0305163075540688,-0.0918283482979983
2025-04-04,bio_health,16490.0,-0.0828698553948832,0.0248601615910504,-0.0927097661623108,0.0194966828549791,0.0146402792745437,-0.0770187583168069,0.0419634438219908,0.023538497482243,-0.0806155842991962
2025-04-04,biosimilar_cdmo,9530.0,-0.0540942928039702,-0.0098701298701299,,0.0153032975574755,,,0.0544717314099012,,
2025-04-04,construction,3075.0,-0.0284360189573459,0.1121157323688968,-0.0222575516693164,-0.004888138266608,0.0033813295168469,-0.0238678576274484,-0.0108433631659322,0.012714905197892,-0.0504391620255181
2025-04-04,consumer,6710.0,0.0,0.0509005481597493,-0.0007446016381236,-0.0320610687022899,0.0204127432817005,-0.0052022539412439,-0.0137404580152669,0.0245114045690653,0.0447462240238349
2025-04-04,financial,8330.0,-0.0106888361045131,0.0096969696969697,-0.0308318789994183,0.0168498902293939,0.0019680755233668,-0.0764827118186656,0.044388616563301,0.0017797845980238,-0.1098957824001506
2025-04-04,k_beauty,11875.0,0.0210662080825452,0.1192271442035814,-0.0411788453774727,-0.0083972923572084,0.0517396841032622,-0.012145249359223,0.0178929984608433,0.0670518580377097,0.059160473475407
2025-04-04,k_food,11380.0,-0.0082788671023965,0.0620625291647223,0.1211822660098522,-0.0677702385828689,-0.0032342744882456,-0.0721681176218613,-0.0236086420268115,0.0656782132712687,-0.0336122831088248
2025-04-04,k_food,11380.0,-0.008278867102396559,0.062062529164722324,0.12118226600985227,-0.0677702385828689,-0.0032342744882456476,-0.07216811762186137,-0.023608642026811566,0.06567821327126877,-0.0336122831088248
2025-04-04,media_platform,11760.0,-0.0348789495281083,0.0652173913043479,0.1221374045801526,0.0321646692117947,0.0669459997745294,-0.0102155365963179,0.0699195850228274,0.0533944724212813,0.0031105345728905
2025-04-04,semiconductor,29800.0,-0.0505018320853911,0.0302506482281763,-0.0492901579199234,0.0042906869093487,-0.0879861711322385,-0.1106519298641399,0.0252481002556975,0.0104726616812595,-0.0687176917153111
2025-04-04,shipbuilding,18620.0,-0.095677513355998,0.2086984745212592,0.4609650843468027,-0.0211626362537988,-0.0294462122215584,-0.0808452604807834,-0.0157298847554644,0.0913653774813221,-0.0214923315235753
2025-04-04,steel_materials,9260.0,-0.1066087795465509,0.0475113122171946,0.0965068087625813,-0.1061029626522666,-0.0316803863082013,-0.2095077318851383,0.0318962439828955,0.0007558221431469,-0.1349060979500596
2025-04-11,KOSPI200,32820.0,-0.040070195963732,-0.0155968806238752,-0.0547235023041474,-0.0158613582796136,-0.0563497193235175,-0.0210724335577581,0.0016485056302744,-0.0193110331236855,0.048245153244806
2025-04-11,auto,16875.0,-0.0821321729670927,-0.0763546798029556,-0.1080866807610994,-0.060705538847212,-0.0819288158118741,-0.0565619699303948,-0.0130626885111151,-0.0492202064010497,0.0660487775716778
2025-04-11,battery,10880.0,-0.1493354182955434,-0.1526479750778816,-0.4026900905846829,-0.0440090266255394,-0.0738850884799434,-0.0528647122377679,-0.0542642004273715,-0.0524321434024731,0.0432569624054435
2025-04-11,bio_health,16465.0,-0.043010752688172,-0.0443993035403366,-0.0471643518518518,0.0398591027067112,-0.069259465131387,0.045545414310459,0.020362419851732,-0.0838997444059307,0.1225641726272659
2025-04-11,biosimilar_cdmo,9325.0,-0.058080808080808,-0.073982125124131,,-0.0039865152768377,-0.0641119952540011,,-0.0192898128343133,,
2025-04-11,construction,3105.0,-0.0016077170418006,0.0837696335078534,0.0064829821717991,0.0268283019155453,-0.0283460988610433,0.0287405338411155,0.0317164401821533,-0.0317274283778903,0.052608391468564
2025-04-11,consumer,6725.0,0.018939393939394,0.0475077881619938,-0.0175310445580716,0.018939393939394,-0.0033927599977554,-0.016786442919948,0.051000462641684,-0.0238055032794559,-0.011584188978704
2025-04-11,financial,8040.0,-0.0445632798573975,-0.0278113663845224,-0.0468286899822169,-0.0338744437528844,-0.0375083360814921,-0.0159968109827985,-0.0507243339822783,-0.039476411604859,0.060485900835867
2025-04-11,k_beauty,11990.0,0.0113876001687052,0.0890099909173478,-0.0499207606973058,-0.00967860791384,-0.0302171532862336,-0.0087419153198331,-0.0012813155566315,-0.0819568373894958,0.0034033340393898
2025-04-11,k_food,11285.0,-0.0017691287041132,0.07425035697287,0.0977626459143969,0.0065097383982832,0.0121878278081477,-0.0234196200954552,0.0742799769811521,0.0154221022963934,0.048748497526406
2025-04-11,k_food,11285.0,-0.0017691287041132764,0.07425035697287008,0.09776264591439698,0.006509738398283282,0.012187827808147755,-0.023419620095455285,0.07427997698115218,0.015422102296393403,0.04874849752640609
2025-04-11,media_platform,11205.0,-0.0615577889447236,-0.0149450549450549,0.048175865294668,-0.0266788394166153,-0.0801624462494028,-0.0739615392854846,-0.05884350862841,-0.1471084460239322,-0.0637460026891667
2025-04-11,semiconductor,29355.0,-0.0918793503480278,-0.0744127384518367,-0.1021562930111638,-0.0413775182626366,-0.104663386680013,-0.0528661350912403,-0.0456682051719854,-0.0166772155477745,0.0577857947728995
2025-04-11,shipbuilding,20415.0,0.0677301255230125,0.2735495945102932,0.6899834437086092,0.1634076388790105,0.064851119989034,0.2290183593618064,0.1845702751328094,0.0942973322105924,0.3098636198425899
2025-04-11,steel_materials,8890.0,-0.1851512373968835,-0.0389189189189189,0.0148401826484019,-0.0785424578503326,-0.0864302311361135,-0.0816666261141794,0.0275605048019339,-0.0547498448279122,0.1278411057709589
2025-04-18,KOSPI200,33385.0,-0.0641906096706377,0.0014999250037497,-0.0374801787516216,-0.0241204137069056,0.0170968056276249,0.0172433235525257,-0.0082590554272919,0.0734465249511424,0.0383157571102839
2025-04-18,auto,17575.0,-0.0693672226634894,-0.0754865860073645,-0.0604116546377974,0.0127649503036032,0.000868093795591,0.0476750261233019,0.0734704891508153,0.0827969096074652,0.1042369960536968
2025-04-18,battery,10725.0,-0.164394234514998,-0.1768994627782041,-0.4142545057345712,-0.0150588162194545,-0.0242514877003224,-0.0115644151498882,0.0289502104060848,0.0496336007796209,0.0413002970878796
2025-04-18,bio_health,16810.0,-0.012918379330593,-0.0134976525821596,-0.0598434004474273,0.0300923733575789,0.0309016509581769,-0.0126790485955754,-0.0097667293491322,0.100161116089564,-0.0582244629060344
2025-04-18,biosimilar_cdmo,9445.0,-0.0592629482071712,-0.062531017369727,,-0.0011821401263631,0.011451107754404,,0.0028043751504746,0.0755631030084051,
2025-04-18,construction,3205.0,0.0305466237942122,0.1225919439579685,0.0405844155844155,0.0321543408360128,0.038822310450115,0.0341014334126164,0.0053260389204675,0.0671684093111584,0.0053608995715008
2025-04-18,consumer,7000.0,0.0204081632653061,0.0971786833855798,0.0401188707280832,0.0014687693259121,0.049670895223586,0.0576499152861549,-0.0174706246134819,0.0530636552213414,0.0744363582061029
2025-04-18,financial,8460.0,-0.0253456221198156,0.0053475935828877,-0.0347974900171135,0.0192176577375818,0.0331589599674101,0.0120311999651033,0.0530921014904662,0.0706672960489023,0.0280280109479019
2025-04-18,k_beauty,12395.0,0.0464330941325454,0.1460933888118354,0.0350730688935281,0.0350454939638402,0.0570833978944875,0.084993829590834,0.0447241018776802,0.0873005511807212,0.0937357449106671
2025-04-18,k_food,11860.0,-0.0033613445378151,0.1514563106796116,0.1644575355915563,-0.0015922158337018,0.0772059537067415,0.0666948896771593,-0.0081019542319851,0.0650181258985937,0.0901145097726145
2025-04-18,k_food,11860.0,-0.003361344537815114,0.15145631067961163,0.1644575355915563,-0.0015922158337018377,0.07720595370674155,0.06669488967715931,-0.00810195423198512,0.06501812589859379,0.09011450977261459
2025-04-18,media_platform,11450.0,-0.0099437959360138,0.0097001763668429,0.062645011600928,0.0516139930087098,0.0246452313118978,0.01446914630626,0.0782928324253251,0.1048076775613007,0.0884306855917447
2025-04-18,semiconductor,29445.0,-0.1454070526774052,-0.0776820673453406,-0.1066444174757281,-0.0535277023293774,-0.0032693288935039,-0.0044881244645643,-0.0121501840667407,0.1013940577865091,0.048378010626676
2025-04-18,shipbuilding,20945.0,0.0877694105427162,0.2266471449487554,0.6870720902134515,0.0200392850197037,-0.0469024495615377,-0.0029113534951576,-0.1433683538593068,-0.1117535695505718,-0.2319297128569641
2025-04-18,steel_materials,8975.0,-0.1766055045871559,-0.0104740904079382,-0.0131940626717976,0.0085457328097275,0.0284448285109807,-0.0280342453201996,0.0870881906600602,0.1148750596470943,0.0536323807939798
2025-04-25,KOSPI200,34175.0,-0.0350134123958774,0.0151492648150899,-0.0242683797287651,0.0291771972747603,0.0136493398113402,0.0132117990228565,0.0532976109816659,-0.0034474658162847,-0.0040315245296692
2025-04-25,auto,18010.0,-0.075224646983312,-0.0249052517596102,-0.0322407307898978,-0.0058574243198225,0.0505813342477543,0.0281709238478995,-0.0186223746234257,0.0497132404521633,-0.0195041022754024
2025-04-25,battery,11070.0,-0.1097708082026538,-0.1378504672897196,-0.3367285799880167,0.0546234263123441,0.0390489954884845,0.0775259257465544,0.0696822425317987,0.0633004831888069,0.0890903408964427
2025-04-25,bio_health,16800.0,0.0135746606334841,-0.0100176782557454,-0.0661478599221789,0.0264930399640771,0.0034799743264142,-0.0063044594747516,-0.0035993333935018,-0.0274216766317627,0.0063745891208237
2025-04-25,biosimilar_cdmo,9420.0,-0.0417090539165818,-0.0446247464503042,,0.0175538942905894,0.0179062709194227,,0.0187360344169525,0.0064551631650187,
2025-04-25,construction,3255.0,0.0466237942122187,0.1109215017064846,0.0483091787439613,0.0160771704180064,-0.0116704422514839,0.0077247631595458,-0.0160771704180063,-0.050492752701599,-0.0263766702530705
2025-04-25,consumer,7085.0,0.0519673348181142,0.1096319498825371,0.0849923430321593,0.031559171552808,0.0124532664969572,0.044873472304076,0.0300904022268959,-0.0372176287266288,-0.0127764429820789
2025-04-25,financial,8750.0,0.0186263096623982,0.0306242638398115,-0.0368739680792514,0.0439719317822138,0.0252766702569238,-0.0020764780621379,0.0247542740446319,-0.0078822897104863,-0.0141076780272413
2025-04-25,k_beauty,12760.0,0.0929336188436831,0.1511050969778979,0.0767932489451477,0.0465005247111376,0.0050117081660625,0.0417201800516195,0.0114550307472973,-0.052071689728425,-0.0432736495392144
2025-04-25,k_food,11755.0,0.0124892334194659,0.14794921875,0.1673286991062561,0.015850577957281,-0.0035070919296116,0.0028711635146998,0.0174427937909829,-0.0807130456363531,-0.0638237261624594
2025-04-25,k_food,11755.0,0.01248923341946595,0.14794921875,0.16732869910625614,0.015850577957281065,-0.0035070919296116276,0.002871163514699848,0.017442793790982902,-0.08071304563635318,-0.06382372616245946
2025-04-25,media_platform,11450.0,-0.0112262521588946,0.0146211785556047,0.0601851851851851,-0.0012824562228808,0.0049210021887617,-0.0024598264157429,-0.0528964492315906,-0.019724229123136,-0.016928972722003
2025-04-25,semiconductor,30775.0,-0.0773497226802578,-0.0960493464532237,-0.0873368920521945,0.0680573299971474,-0.018367279107883,0.0193075254235336,0.1215850323265248,-0.015097950214379,0.023795649888098
2025-04-25,shipbuilding,23220.0,0.3037619314991577,0.2380698480405225,0.8140624999999999,0.2159925209564415,0.011422703091767,0.1269904097865484,0.1959532359367377,0.0583251526533048,0.1299017632817061
2025-04-25,steel_materials,9285.0,-0.0905974534769833,0.0125408942202835,0.044431946006749,0.0860080511101726,0.0230149846282218,0.0576260086785467,0.077462318300445,-0.0054298438827589,0.0856602539987463
2025-05-02,KOSPI200,33965.0,-0.0062902282036279,0.0155479144864703,-0.025534356620284,0.0287231841922495,0.0003986496713803,-0.0012659768915188,-0.0004540130825108,-0.0132506901399598,-0.0144777759143753
2025-05-02,auto,17550.0,-0.0503246753246753,-0.0659925492283128,-0.0523758099352051,0.0248999716586366,-0.0410872974687026,-0.0201350791453073,0.0307573959784591,-0.091668631716457,-0.0483060029932068
2025-05-02,battery,10630.0,-0.0256645279560037,-0.1646365422396857,-0.3565375302663438,0.0841062802466501,-0.0267860749499661,-0.019808950278327,0.0294828539343059,-0.0658350704384506,-0.0973348760248815
2025-05-02,bio_health,16815.0,0.0360443622920516,-0.0407872219053051,-0.0516074450084602,0.0224697016585675,-0.0307695436495597,0.0145404149137187,-0.0040233383055096,-0.0342495179759739,0.0208448743884703
2025-05-02,biosimilar_cdmo,9445.0,0.0021220159151194,-0.0689995071463774,,0.0438310698317012,-0.0243747606960732,,0.0262771755411118,-0.042281031615496,
