date,universe_count,breakout_count,breadth_pct,breadth_5dma,slope,acceleration
2025-11-20,348,12,0.034482758620689655,0.039655172413793106,-0.026436781609195402,0.008620689655172396
2025-11-21,348,9,0.02586206896551724,0.03275862068965517,-0.006896551724137938,0.019540229885057464
2025-11-24,348,7,0.020114942528735632,0.027011494252873563,-0.005747126436781606,0.0011494252873563322
2025-11-25,348,10,0.028735632183908046,0.028735632183908046,0.0017241379310344827,0.007471264367816088
2025-11-26,348,14,0.040229885057471264,0.029885057471264364,0.0011494252873563184,-0.0005747126436781644
2025-11-27,348,17,0.04885057471264368,0.03275862068965517,0.0028735632183908046,0.0017241379310344862
2025-11-28,348,28,0.08045977011494253,0.04367816091954023,0.01091954022988506,0.008045977011494256
2025-12-01,348,21,0.0603448275862069,0.05172413793103449,0.00804597701149426,-0.002873563218390801
2025-12-02,348,37,0.10632183908045977,0.06724137931034482,0.015517241379310334,0.0074712643678160745
2025-12-03,348,48,0.13793103448275862,0.0867816091954023,0.019540229885057478,0.004022988505747144
2025-12-04,348,39,0.11206896551724138,0.09942528735632183,0.012643678160919533,-0.006896551724137945
2025-12-05,348,33,0.09482758620689655,0.10229885057471264,0.002873563218390801,-0.009770114942528732
2025-12-08,348,28,0.08045977011494253,0.10632183908045978,0.004022988505747144,0.0011494252873563426
2025-12-09,348,24,0.06896551724137931,0.09885057471264368,-0.007471264367816102,-0.011494252873563246
2025-12-10,348,18,0.05172413793103448,0.08160919540229886,-0.01724137931034482,-0.009770114942528718
2025-12-11,348,24,0.06896551724137931,0.07298850574712643,-0.008620689655172431,0.00862068965517239
2025-12-12,348,31,0.08908045977011494,0.07183908045977011,-0.0011494252873563149,0.007471264367816116
2025-12-15,348,20,0.05747126436781609,0.06724137931034482,-0.004597701149425287,-0.0034482758620689724
2025-12-16,348,10,0.028735632183908046,0.05919540229885058,-0.008045977011494246,-0.0034482758620689585
2025-12-17,348,15,0.04310344827586207,0.05747126436781609,-0.0017241379310344862,0.00632183908045976
2025-12-18,348,9,0.02586206896551724,0.04885057471264368,-0.00862068965517241,-0.006896551724137924
2025-12-19,349,16,0.045845272206303724,0.040203537199881435,-0.008647037512762246,-2.6347857589835433e-05
2025-12-22,349,29,0.0830945558739255,0.04532819550110332,0.005124658301221885,0.01377169581398413
2025-12-23,349,28,0.08022922636103152,0.05562691433652801,0.010298718835424693,0.005174060534202808
2025-12-24,349,22,0.06303724928366762,0.05961367453808912,0.003986760201561107,-0.006311958633863586
2025-12-26,349,10,0.02865329512893983,0.060171919770773644,0.0005582452326845233,-0.0034285149688765837
2025-12-29,349,22,0.06303724928366762,0.06361031518624642,0.003438395415472778,0.0028801501827882547
2025-12-30,349,18,0.05157593123209169,0.05730659025787965,-0.006303724928366769,-0.009742120343839547
2026-01-02,349,48,0.13753581661891118,0.06876790830945559,0.011461318051575936,0.017765042979942705
2026-01-05,350,52,0.14857142857142858,0.08587474416700777,0.017106835857552183,0.005645517805976247
2026-01-06,350,62,0.17714285714285713,0.11557265656979125,0.02969791240278348,0.012591076545231297
