date,series,rs21,rs63,rs126,slope_rs21,slope_rs63,slope_rs126,accel_rs21,accel_rs63,accel_rs126
2025-03-07,k_beauty,0.047488891721537696,0.10345968494738833,0.056829986642697894,0.0020148103958770314,0.002065040459992229,-0.005844367225127711,-0.05970619121457488,-0.0833955369716235,-0.1306929143068396
2025-03-07,k_food,0.0971469051923459,0.1015113883372513,0.1646641859490054,0.0232392776783771,0.0362135090620636,0.1182322369636235,-0.0220175553953541,0.0185111584621233,0.0944543045292738
2025-03-07,k_food,0.09714690519234592,0.10151138833725137,0.16466418594900545,0.02323927767837719,0.036213509062063665,0.1182322369636235,-0.022017555395354105,0.018511158462123367,0.09445430452927384
2025-03-07,media_platform,-0.0454895847999292,0.0184188192860552,0.2130246922319587,-0.1267005092066584,-0.0596498647935965,0.0187434153647763,-0.197147555723411,-0.1057762555007753,-0.0416087792619808
2025-03-07,media_platform,-0.04548958479992926,0.018418819286055266,0.21302469223195875,-0.12670050920665843,-0.059649864793596574,0.018743415364776306,-0.19714755572341103,-0.1057762555007753,-0.04160877926198081
2025-03-07,semiconductor,-0.0340562527566565,0.1066884544259023,-0.0946809341752565,0.0300359798911767,0.0080666465495116,-0.0513219926171363,0.1016728540028637,0.0288547437549395,0.0198279987225746
2025-03-07,semiconductor,-0.03405625275665658,0.10668845442590236,-0.09468093417525658,0.03003597989117679,0.008066646549511614,-0.051321992617136325,0.10167285400286374,0.02885474375493957,0.01982799872257468
2025-03-07,shipbuilding,0.0878325145934602,0.4049786029046622,0.5974177410791095,0.0309727666541017,0.0977739501670211,0.0629194384467983,-0.0230967368176571,0.0631026228831712,-0.008202078716937
2025-03-07,shipbuilding,0.0878325145934602,0.40497860290466225,0.5974177410791095,0.030972766654101758,0.09777395016702117,0.06291943844679837,-0.023096736817657115,0.06310262288317126,-0.008202078716937011
2025-03-07,steel_materials,0.2166083329706145,0.156414993365443,0.5042452747379023,0.1658354613847823,0.0557979705174698,0.1484503393140683,0.1568893851934916,0.0024726932889016,0.1315758110554836
2025-03-07,steel_materials,0.21660833297061455,0.15641499336544307,0.5042452747379023,0.16583546138478233,0.05579797051746982,0.14845033931406837,0.1568893851934916,0.0024726932889016506,0.13157581105548366
2025-03-14,auto,0.0243790739895435,-0.0017017826058216,0.0003693521382388,0.0426094979321629,0.0160036603819411,-0.0203022837486838,0.0273764615685471,0.0023826324367132,-0.033321781367786
2025-03-14,auto,0.02437907398954353,-0.0017017826058216556,0.00036935213823885427,0.042609497932162954,0.01600366038194112,-0.020302283748683814,0.027376461568547117,0.002382632436713217,-0.033321781367786074
2025-03-14,battery,0.0338831123602962,-0.1130446415588193,-0.1648290841584891,-0.0008860608207919,0.0243783241449835,-0.0651035926881399,-0.0342383272649704,0.0416752837242121,-0.1017262944020558
2025-03-14,battery,0.033883112360296286,-0.11304464155881933,-0.16482908415848918,-0.0008860608207919007,0.024378324144983532,-0.06510359268813992,-0.03423832726497045,0.04167528372421214,-0.10172629440205583
2025-03-14,bio_health,-0.0405627680540751,0.021479267765339,0.0513530825261886,-0.009750186859996,-0.0254099595920611,-0.0610027281638644,0.0447170515710614,0.0588861481832421,-0.0268313880486917
2025-03-14,bio_health,-0.040562768054075105,0.02147926776533904,0.05135308252618864,-0.009750186859996068,-0.02540995959206116,-0.06100272816386443,0.04471705157106143,0.058886148183242115,-0.026831388048691784
2025-03-14,biosimilar_cdmo,-0.0273956879801209,,,0.0159940113333755,,,0.0449146845025435,,
2025-03-14,biosimilar_cdmo,-0.02739568798012093,,,0.015994011333375524,,,0.044914684502543545,,
2025-03-14,construction,-0.0001916374451826,0.0451733843421231,-0.0084381227885852,-0.0575415681481974,0.0039825800078681,-0.0323866877818317,-0.1117446444252394,-0.0056567459030119,-0.0670698692022943
2025-03-14,construction,-0.00019163744518269077,0.045173384342123146,-0.008438122788585245,-0.05754156814819744,0.003982580007868108,-0.032386687781831736,-0.11174464442523946,-0.005656745903011906,-0.0670698692022943
2025-03-14,consumer,0.0222014403660051,-0.0310262304745063,0.0635214064288419,-0.0015982007668486,-0.0369632051708739,-0.0346043559234386,0.009374754530925,-0.0371956139653071,-0.0895707604506469
2025-03-14,consumer,0.022201440366005132,-0.031026230474506367,0.06352140642884196,-0.0015982007668486897,-0.036963205170873925,-0.03460435592343869,0.009374754530925067,-0.03719561396530713,-0.08957076045064694
2025-03-14,financial,-0.0340918556347923,-0.0753797599244706,0.0118573322003888,0.0402286112743878,0.0371799804376324,0.0131250458929603,0.1132273307733727,0.0775455857619242,0.0664147413987851
2025-03-14,financial,-0.034091855634792334,-0.07537975992447066,0.01185733220038887,0.040228611274387815,0.03717998043763249,0.013125045892960374,0.11322733077337277,0.07754558576192427,0.06641474139878512
2025-03-14,k_beauty,0.0857092192079853,0.0845998893193138,0.085043523485052,0.0382203274864476,-0.0188597956280744,0.0282135368423541,0.0362055170905706,-0.0209248360880667,0.0340579040674818
2025-03-14,k_beauty,0.08570921920798535,0.08459988931931384,0.08504352348505206,0.03822032748644766,-0.018859795628074494,0.02821353684235417,0.03620551709057063,-0.020924836088066723,0.03405790406748188
2025-03-14,k_food,0.0560412820594495,0.0548846527622037,0.1808796449420308,-0.0411056231328963,-0.0466267355750475,0.0162154589930253,-0.0643449008112735,-0.0828402446371112,-0.1020167779705981
2025-03-14,k_food,0.05604128205944958,0.05488465276220378,0.1808796449420308,-0.04110562313289634,-0.046626735575047595,0.016215458993025345,-0.06434490081127353,-0.08284024463711126,-0.10201677797059816
2025-03-14,media_platform,-0.0397178856193374,-0.0467160168598526,0.1606671243084066,0.0057716991805918,-0.0651348361459078,-0.052357567923552,0.1324722083872502,-0.0054849713523112,-0.0711009832883283
2025-03-14,media_platform,-0.03971788561933742,-0.046716016859852605,0.16066712430840668,0.005771699180591838,-0.06513483614590787,-0.05235756792355206,0.13247220838725027,-0.005484971352311296,-0.07110098328832837
2025-03-14,semiconductor,-0.0311329074981768,0.1226277460291356,-0.0168883671734938,0.0029233452584797,0.0159392916032332,0.0777925670017627,-0.027112634632697,0.0078726450537216,0.129114559618899
2025-03-14,semiconductor,-0.031132907498176876,0.12262774602913562,-0.016888367173493846,0.0029233452584797037,0.015939291603233263,0.07779256700176274,-0.027112634632697086,0.00787264505372165,0.12911455961889906
2025-03-14,shipbuilding,-0.0346751161040642,0.3931342383107088,0.6108900052505378,-0.1225076306975244,-0.0118443645939534,0.0134722641714283,-0.1534803973516262,-0.1096183147609746,-0.04944717427537
2025-03-14,shipbuilding,-0.03467511610406426,0.3931342383107088,0.6108900052505378,-0.12250763069752446,-0.011844364593953438,0.013472264171428328,-0.15348039735162622,-0.10961831476097461,-0.04944717427537004
2025-03-14,steel_materials,0.2095637297300607,-0.0611202417788012,0.4344796832987,-0.0070446032405537,-0.2175352351442443,-0.0697655914392022,-0.1728800646253361,-0.2733332056617141,-0.2182159307532706
2025-03-14,steel_materials,0.20956372973006077,-0.061120241778801265,0.4344796832987,-0.007044603240553782,-0.21753523514424433,-0.06976559143920225,-0.17288006462533612,-0.27333320566171415,-0.21821593075327061
2025-03-21,auto,0.0279165221625041,-0.0358192698200441,0.016214551789242,0.0035374481729606,-0.0341174872142224,0.0158451996510031,-0.0390720497592023,-0.0501211475961635,0.0361474833996869
2025-03-21,auto,0.027916522162504176,-0.03581926982004413,0.016214551789242027,0.0035374481729606444,-0.034117487214222475,0.015845199651003172,-0.03907204975920231,-0.050121147596163595,0.036147483399686986
2025-03-21,battery,-0.0379125894169387,-0.1535737892867237,-0.2822586701116962,-0.071795701777235,-0.0405291477279043,-0.117429585953207,-0.0709096409564431,-0.0649074718728879,-0.0523259932650671
2025-03-21,battery,-0.03791258941693876,-0.15357378928672372,-0.28225867011169625,-0.07179570177723504,-0.04052914772790439,-0.11742958595320707,-0.07090964095644314,-0.06490747187288792,-0.05232599326506715
2025-03-21,bio_health,-0.0873477817797591,-0.0680823847654512,-0.0521361265810988,-0.046785013725684,-0.0895616525307902,-0.1034892091072875,-0.0370348268656879,-0.0641516929387291,-0.0424864809434231
2025-03-21,bio_health,-0.0873477817797591,-0.06808238476545125,-0.052136126581098896,-0.046785013725684,-0.08956165253079029,-0.10348920910728754,-0.03703482686568793,-0.06415169293872913,-0.04248648094342311
2025-03-21,biosimilar_cdmo,-0.0376771610059283,,,-0.0102814730258073,,,-0.0262754843591829,,
2025-03-21,biosimilar_cdmo,-0.03767716100592833,,,-0.010281473025807397,,,-0.02627548435918292,,
2025-03-21,construction,-0.0369511100869703,0.0308674932434376,-0.0578092911931432,-0.0367594726417876,-0.0143058910986855,-0.049371168404558,0.0207820955064097,-0.0182884711065536,-0.0169844806227262
2025-03-21,construction,-0.036951110086970385,0.030867493243437627,-0.057809291193143264,-0.036759472641787694,-0.01430589109868552,-0.04937116840455802,0.020782095506409748,-0.018288471106553628,-0.016984480622726283
2025-03-21,consumer,0.0429336748924047,-0.0526140191242436,0.0215578375149936,0.0207322345263996,-0.0215877886497373,-0.0419635689138483,0.0223304352932482,0.0153754165211366,-0.0073592129904096
2025-03-21,consumer,0.04293367489240474,-0.05261401912424368,0.021557837514993627,0.020732234526399607,-0.021587788649737316,-0.04196356891384834,0.022330435293248296,0.015375416521136609,-0.007359212990409647
2025-03-21,financial,-0.0074480044969083,-0.0796598820413974,-0.0206105305154433,0.026643851137884,-0.0042801221169267,-0.0324678627158322,-0.0135847601365037,-0.0414601025545592,-0.0455929086087926
2025-03-21,financial,-0.0074480044969083,-0.0796598820413974,-0.02061053051544337,0.026643851137884034,-0.004280122116926743,-0.03246786271583224,-0.013584760136503782,-0.04146010255455923,-0.045592908608792615
2025-03-21,k_beauty,0.0483057867608971,-0.0044008512548905,0.0094238340631747,-0.0374034324470882,-0.0890007405742043,-0.0756196894218773,-0.0756237599335358,-0.0701409449461298,-0.1038332262642315
2025-03-21,k_beauty,0.04830578676089714,-0.0044008512548905365,0.009423834063174708,-0.037403432447088214,-0.08900074057420437,-0.07561968942187736,-0.07562375993353587,-0.07014094494612988,-0.10383322626423153
2025-03-21,k_food,0.0962049635396213,0.0470088061228251,0.1990579253915445,0.0401636814801718,-0.0078758466393786,0.0181782804495137,0.0812693046130681,0.0387508889356689,0.0019628214564884
2025-03-21,k_food,0.09620496353962138,0.0470088061228251,0.19905792539154454,0.0401636814801718,-0.00787584663937868,0.01817828044951375,0.08126930461306814,0.038750888935668915,0.001962821456488406
2025-03-21,media_platform,-0.0367367074257786,-0.1024806211130868,0.1128307195924733,0.0029811781935588,-0.0557646042532342,-0.0478364047159333,-0.002790520987033,0.0093702318926736,0.0045211632076187
2025-03-21,media_platform,-0.036736707425778614,-0.10248062111308687,0.11283071959247337,0.002981178193558809,-0.05576460425323426,-0.04783640471593331,-0.0027905209870330294,0.009370231892673608,0.00452116320761875
2025-03-21,semiconductor,-0.0412831101452993,0.1294951668842556,0.0704477173398396,-0.0101502026471225,0.00686742085512,0.0873360845133335,-0.0130735479056022,-0.0090718707481132,0.0095435175115707
2025-03-21,semiconductor,-0.041283110145299395,0.12949516688425566,0.07044771733983968,-0.01015020264712252,0.006867420855120043,0.08733608451333352,-0.013073547905602223,-0.00907187074811322,0.009543517511570787
2025-03-21,shipbuilding,-0.076530130100773,0.2717557911560408,0.5683149810315886,-0.0418550139967087,-0.1213784471546679,-0.0425750242189492,0.0806526167008157,-0.1095340825607145,-0.0560472883903775
2025-03-21,shipbuilding,-0.07653013010077303,0.27175579115604087,0.5683149810315886,-0.04185501399670877,-0.12137844715466795,-0.04257502421894921,0.0806526167008157,-0.10953408256071451,-0.056047288390377537
2025-03-21,steel_materials,0.1300453852439695,0.024427421687087,0.3477678818295928,-0.0795183444860911,0.0855476634658882,-0.0867118014691071,-0.0724737412455374,0.3030828986101326,-0.0169462100299049
2025-03-21,steel_materials,0.13004538524396958,0.024427421687087003,0.34776788182959284,-0.07951834448609119,0.08554766346588827,-0.08671180146910717,-0.0724737412455374,0.3030828986101326,-0.01694621002990493
2025-03-28,auto,0.0329151899904466,-0.0395087794797313,0.0354195186151933,0.0049986678279424,-0.0036895096596871,0.0192049668259512,0.0014612196549818,0.0304279775545353,0.0033597671749481
2025-03-28,auto,0.032915189990446625,-0.039508779479731304,0.035419518615193324,0.004998667827942449,-0.0036895096596871735,0.019204966825951297,0.0014612196549818046,0.0304279775545353,0.003359767174948125
2025-03-28,battery,-0.1088825916976058,-0.1351014664199421,-0.2893702217598785,-0.070970002280667,0.0184723228667815,-0.0071115516481822,0.0008256994965679,0.0590014705946859,0.1103180343050248
2025-03-28,battery,-0.10888259169760584,-0.13510146641994214,-0.2893702217598785,-0.07097000228066708,0.018472322866781576,-0.007111551648182224,0.0008256994965679665,0.05900147059468597,0.11031803430502485
2025-03-28,bio_health,-0.095667564475632,-0.0675716425829675,-0.0513575259016787,-0.0083197826958729,0.0005107421824837,0.0007786006794201,0.038465231029811,0.090072394713274,0.1042678097867076
2025-03-28,bio_health,-0.09566756447563207,-0.06757164258296755,-0.05135752590167875,-0.008319782695872968,0.0005107421824837033,0.0007786006794201494,0.03846523102981103,0.090072394713274,0.10426780978670769
2025-03-28,biosimilar_cdmo,-0.0626986165872154,,,-0.0250214555812871,,,-0.0147399825554797,,
2025-03-28,biosimilar_cdmo,-0.06269861658721543,,,-0.0250214555812871,,,-0.014739982555479703,,
2025-03-28,construction,-0.0168489069165075,0.0309428779525755,-0.0340562120980427,0.0201022031704628,7.538470913792672e-05,0.0237530790951004,0.0568616758122505,0.0143812758078234,0.0731242474996585
2025-03-28,construction,-0.016848906916507533,0.030942877952575554,-0.03405621209804277,0.02010220317046285,7.538470913792672e-05,0.023753079095100493,0.056861675812250545,0.014381275807823446,0.07312424749965851
2025-03-28,consumer,0.0387600424765203,-0.0473037200214254,-0.0312088657530544,-0.0041736324158844,0.0053102991028182,-0.0527667032680481,-0.024905866942284,0.0268980877525555,-0.0108031343541997
2025-03-28,consumer,0.03876004247652032,-0.047303720021425466,-0.031208865753054482,-0.004173632415884421,0.005310299102818217,-0.05276670326804811,-0.024905866942284027,0.026898087752555533,-0.010803134354199773
2025-03-28,financial,-0.0208397525596767,-0.0700626307258713,0.0099843147630724,-0.0133917480627684,0.009597251315526,0.0305948452785158,-0.0400355992006524,0.0138773734324527,0.0630627079943481
2025-03-28,financial,-0.02083975255967674,-0.07006263072587138,0.009984314763072488,-0.013391748062768438,0.009597251315526023,0.03059484527851586,-0.04003559920065247,0.013877373432452766,0.0630627079943481
2025-03-28,k_beauty,0.036162474213984,-0.010304064799155,-0.0647001140744245,-0.0121433125469131,-0.0059032135442644,-0.0741239481375992,0.025260119900175,0.0830975270299398,0.001495741284278
2025-03-28,k_beauty,0.036162474213984,-0.010304064799155022,-0.06470011407442455,-0.012143312546913143,-0.005903213544264485,-0.07412394813759926,0.02526011990017507,0.08309752702993989,0.001495741284278096
2025-03-28,k_food,0.0661903452547026,-0.0124947212465063,0.1576838655755388,-0.0300146182849186,-0.0595035273693314,-0.0413740598160057,-0.0701782997650904,-0.0516276807299527,-0.0595523402655194
2025-03-28,k_food,0.06619034525470269,-0.012494721246506302,0.15768386557553882,-0.030014618284918693,-0.0595035273693314,-0.041374059816005726,-0.07017829976509049,-0.05162768072995272,-0.05955234026551948
2025-03-28,media_platform,-0.0603446449656727,-0.0795201333696558,0.0966864231202957,-0.023607937539894,0.022960487743431,-0.0161442964721776,-0.0265891157334529,0.0787250919966653,0.0316921082437556
2025-03-28,media_platform,-0.06034464496567271,-0.0795201333696558,0.09668642312029574,-0.023607937539894097,0.02296048774343107,-0.016144296472177633,-0.026589115733452906,0.07872509199666533,0.03169210824375568
2025-03-28,semiconductor,-0.0480935452205095,0.0404452944609405,0.0256952538880417,-0.0068104350752101,-0.089049872423315,-0.0447524634517979,0.0033397675719123,-0.0959172932784351,-0.1320885479651314
2025-03-28,semiconductor,-0.04809354522050957,0.040445294460940584,0.025695253888041725,-0.006810435075210175,-0.08904987242331508,-0.04475246345179795,0.0033397675719123443,-0.09591729327843512,-0.13208854796513148
2025-03-28,shipbuilding,-0.0678159033279688,0.1603531618433433,0.5061438267714113,0.0087142267728042,-0.1114026293126975,-0.0621711542601772,0.0505692407695129,0.0099758178419704,-0.019596130041228
2025-03-28,shipbuilding,-0.06781590332796883,0.16035316184334336,0.5061438267714113,0.008714226772804201,-0.11140262931269751,-0.062171154260177275,0.05056924076951297,0.009975817841970436,-0.019596130041228066
2025-03-28,steel_materials,0.006193156879946,0.0014001736259217,0.2703480225915449,-0.1238522283640235,-0.0230272480611652,-0.0774198592380479,-0.0443338838779323,-0.1085749115270535,0.0092919422310592
2025-03-28,steel_materials,0.006193156879946038,0.001400173625921708,0.2703480225915449,-0.12385222836402354,-0.023027248061165295,-0.07741985923804795,-0.044333883877932356,-0.10857491152705356,0.009291942231059225
2025-04-04,auto,0.0027822035642377,-0.0351787026907237,-0.0178736420843151,-0.0301329864262088,0.0043300767890075,-0.0532931606995085,-0.0351316542541513,0.0080195864486947,-0.0724981275254598
2025-04-04,auto,0.0027822035642377507,-0.03517870269072376,-0.01787364208431519,-0.030132986426208874,0.004330076789007542,-0.05329316069950851,-0.03513165425415132,0.008019586448694715,-0.07249812752545981
2025-04-04,battery,-0.0811175539858856,-0.1195157252975804,-0.3161743096005257,0.0277650377117202,0.0155857411223616,-0.0268040878406472,0.0987350399923873,-0.0028865817444199,-0.019692536192465
2025-04-04,battery,-0.0811175539858856,-0.11951572529758048,-0.3161743096005257,0.02776503771172023,0.015585741122361663,-0.02680408784064725,0.09873503999238731,-0.0028865817444199138,-0.019692536192465027
2025-04-04,bio_health,-0.0586610177107648,-0.0158926771085918,-0.0590586974159215,0.0370065467648672,0.0516789654743756,-0.0077011715142427,0.0453263294607402,0.0511682232918919,-0.0084797721936629
2025-04-04,bio_health,-0.05866101771076482,-0.01589267710859188,-0.05905869741592151,0.037006546764867254,0.05167896547437567,-0.007701171514242766,0.04532632946074022,0.05116822329189197,-0.008479772193662916
2025-04-04,biosimilar_cdmo,-0.0298854551198518,-0.0506229685697722,,0.0328131614673635,,,0.0578346170486506,,
2025-04-04,biosimilar_cdmo,-0.029885455119851856,-0.05062296856977222,,0.03281316146736357,,,0.05783461704865067,,
2025-04-04,construction,-0.0042271812732275,0.0713628936692545,0.0113935170770729,0.01262172564328,0.0404200157166789,0.0454497291751156,-0.0074804775271828,0.040344631007541,0.0216966500800152
2025-04-04,construction,-0.0042271812732275205,0.07136289366925452,0.011393517077072923,0.012621725643280013,0.04042001571667897,0.045449729175115694,-0.007480477527182838,0.04034463100754104,0.0216966500800152
2025-04-04,consumer,0.0242088376841184,0.010147709460107,0.0329064671082657,-0.0145512047924019,0.0574514294815324,0.0641153328613202,-0.0103775723765174,0.0521411303787142,0.1168820361293683
2025-04-04,consumer,0.02420883768411841,0.010147709460107013,0.032906467108265725,-0.014551204792401906,0.05745142948153248,0.0641153328613202,-0.010377572376517485,0.05214113037871426,0.11688203612936832
2025-04-04,financial,0.0135200015796053,-0.0310558690026725,0.002819189746971,0.034359754139282,0.0390067617231988,-0.0071651250161014,0.0477515022020504,0.0294095104076728,-0.0377599702946173
2025-04-04,financial,0.013520001579605312,-0.031055869002672543,0.0028191897469710403,0.03435975413928205,0.039006761723198835,-0.007165125016101448,0.04775150220205049,0.029409510407672812,-0.03775997029461731
2025-04-04,k_beauty,0.0452750457666636,0.0784743055039391,-0.0075277766310833,0.0091125715526796,0.0887783703030942,0.0571723374433411,0.0212558840995927,0.0946815838473587,0.1312962855809404
2025-04-04,k_beauty,0.045275045766663635,0.07847430550393919,-0.007527776631083394,0.009112571552679638,0.08877837030309421,0.05717233744334116,0.02125588409959278,0.0946815838473587,0.13129628558094042
2025-04-04,k_food,0.0159299705817218,0.02130969046508,0.1548333347562416,-0.0502603746729808,0.0338044117115863,-0.0028505308192972,-0.0202457563880621,0.0933079390809177,0.0385235289967085
2025-04-04,k_food,0.015929970581721853,0.021309690465080022,0.15483333475624161,-0.050260374672980834,0.033804411711586324,-0.0028505308192972034,-0.02024575638806214,0.09330793908091772,0.03852352899670852
2025-04-04,media_platform,-0.0106701118439899,0.0244645526047055,0.155788473326542,0.0496745331216827,0.1039846859743613,0.0591020502062462,0.0732824706615768,0.0810241982309303,0.0752463466784238
