date,ticker,open,high,low,close,adj_close,volume
2024-01-02,091180.KS,19580.0,19600.0,19325.0,19450.0,17900.416015625,519688
2024-01-03,091180.KS,19235.0,19235.0,18880.0,18885.0,17380.4296875,425539
2024-01-04,091180.KS,18710.0,18760.0,18500.0,18630.0,17145.74609375,216989
2024-01-05,091180.KS,18610.0,18610.0,18375.0,18420.0,16952.478515625,175279
2024-01-08,091180.KS,18535.0,18535.0,18195.0,18230.0,16777.615234375,251293
2024-01-09,091180.KS,18345.0,18435.0,18175.0,18230.0,16777.615234375,131510
2024-01-10,091180.KS,18305.0,18410.0,18225.0,18400.0,16934.06640625,185561
2024-01-11,091180.KS,18385.0,18510.0,18290.0,18290.0,16832.83203125,125929
2024-01-12,091180.KS,18200.0,18285.0,18045.0,18130.0,16685.580078125,85401
2024-01-15,091180.KS,18130.0,18430.0,18115.0,18335.0,16874.248046875,116165
2024-01-16,091180.KS,18200.0,18300.0,18025.0,18080.0,16639.564453125,120392
2024-01-17,091180.KS,18095.0,18095.0,17590.0,17655.0,16248.4248046875,148128
2024-01-19,091180.KS,17715.0,17730.0,17485.0,17560.0,16160.9921875,100160
2024-01-22,091180.KS,17595.0,17650.0,17410.0,17470.0,16078.1630859375,158448
2024-01-23,091180.KS,17515.0,17785.0,17410.0,17785.0,16368.0654296875,271429
2024-01-24,091180.KS,17660.0,17750.0,17470.0,17750.0,16335.85546875,357409
2024-01-25,091180.KS,17730.0,18305.0,17600.0,18305.0,16846.638671875,381347
2024-01-26,091180.KS,18315.0,18410.0,18175.0,18260.0,16805.22265625,353906
2024-01-29,091180.KS,18255.0,18765.0,18170.0,18710.0,17219.37109375,420042
2024-01-30,091180.KS,18850.0,19035.0,18505.0,18505.0,17030.70703125,352412
2024-01-31,091180.KS,18530.0,18965.0,18525.0,18965.0,17454.056640625,352683
2024-02-01,091180.KS,18780.0,19745.0,18750.0,19640.0,18075.279296875,1399456
2024-02-02,091180.KS,19805.0,20995.0,19805.0,20880.0,19216.48828125,3279995
2024-02-05,091180.KS,21235.0,21315.0,20365.0,20995.0,19322.32421875,1940887
2024-02-06,091180.KS,20800.0,21005.0,20190.0,20300.0,18682.6953125,978351
2024-02-07,091180.KS,20460.0,21115.0,20460.0,21100.0,19418.9609375,998169
2024-02-08,091180.KS,20900.0,21245.0,20825.0,21145.0,19460.375,621576
2024-02-13,091180.KS,21235.0,21855.0,21235.0,21395.0,19690.45703125,1075981
2024-02-14,091180.KS,21055.0,21505.0,21005.0,21390.0,19685.85546875,859455
2024-02-15,091180.KS,21555.0,21690.0,20880.0,20980.0,19308.5234375,563936
2024-02-16,091180.KS,21055.0,21545.0,20850.0,21545.0,19828.5078125,579696
2024-02-19,091180.KS,21525.0,21925.0,21490.0,21805.0,20067.794921875,919269
2024-02-20,091180.KS,21660.0,21905.0,21200.0,21495.0,19782.48828125,775032
2024-02-21,091180.KS,21450.0,21675.0,21255.0,21510.0,19796.294921875,808601
2024-02-22,091180.KS,21495.0,21845.0,21340.0,21820.0,20081.59765625,785531
2024-02-23,091180.KS,21780.0,21985.0,21650.0,21740.0,20007.97265625,668869
2024-02-26,091180.KS,21550.0,21550.0,20860.0,21270.0,19575.416015625,1105822
2024-02-27,091180.KS,21175.0,21300.0,20890.0,20890.0,19225.69140625,688835
