date,ticker,open,high,low,close,adj_close,volume
2024-01-02,266420.KS,13950.0,14965.0,13935.0,14725.0,14637.7412109375,656309
2024-01-03,266420.KS,14670.0,14780.0,14520.0,14765.0,14677.50390625,685233
2024-01-04,266420.KS,14605.0,14605.0,14040.0,14110.0,14026.384765625,366451
2024-01-05,266420.KS,14100.0,14255.0,13965.0,14030.0,13946.859375,295445
2024-01-08,266420.KS,14075.0,14120.0,13745.0,13780.0,13698.33984375,165949
2024-01-09,266420.KS,13965.0,14075.0,13880.0,13970.0,13887.21484375,184689
2024-01-10,266420.KS,14000.0,14010.0,13840.0,13960.0,13877.2734375,92000
2024-01-11,266420.KS,13965.0,14045.0,13680.0,13920.0,13837.51171875,152655
2024-01-12,266420.KS,13745.0,13880.0,13575.0,13640.0,13559.169921875,188330
2024-01-15,266420.KS,13625.0,13675.0,13305.0,13395.0,13315.6220703125,106987
2024-01-16,266420.KS,13490.0,13580.0,13215.0,13385.0,13305.6806640625,168948
2024-01-17,266420.KS,13360.0,13360.0,12910.0,12975.0,12898.1103515625,128527
2024-01-19,266420.KS,12990.0,13080.0,12755.0,12810.0,12734.087890625,116295
2024-01-22,266420.KS,12910.0,13140.0,12835.0,13075.0,12997.5185546875,157654
2024-01-23,266420.KS,13150.0,13355.0,13035.0,13160.0,13082.0146484375,144951
2024-01-24,266420.KS,13190.0,13190.0,12925.0,12925.0,12848.4072265625,90854
2024-01-25,266420.KS,12905.0,13120.0,12900.0,13040.0,12962.7265625,98480
2024-01-26,266420.KS,12990.0,13410.0,12950.0,13350.0,13270.888671875,111692
2024-01-29,266420.KS,13580.0,13815.0,13310.0,13375.0,13295.740234375,208686
2024-01-30,266420.KS,13500.0,13595.0,13415.0,13525.0,13444.8525390625,119609
2024-01-31,266420.KS,13575.0,13575.0,13300.0,13340.0,13260.9482421875,241836
2024-02-01,266420.KS,13205.0,13295.0,12990.0,13240.0,13161.541015625,204184
2024-02-02,266420.KS,13205.0,13660.0,13205.0,13625.0,13544.2587890625,85931
2024-02-05,266420.KS,13630.0,13650.0,13450.0,13500.0,13420.0,71837
2024-02-06,266420.KS,13430.0,13625.0,13400.0,13605.0,13524.3779296875,65535
2024-02-07,266420.KS,13675.0,13790.0,13535.0,13555.0,13474.673828125,104226
2024-02-08,266420.KS,13545.0,13625.0,13430.0,13435.0,13355.3857421875,78037
2024-02-13,266420.KS,13465.0,13880.0,13465.0,13880.0,13797.748046875,111528
2024-02-14,266420.KS,13605.0,13770.0,13570.0,13685.0,13603.904296875,68725
2024-02-15,266420.KS,13775.0,13775.0,13570.0,13575.0,13494.5556640625,107713
2024-02-16,266420.KS,13650.0,13715.0,13570.0,13690.0,13608.8740234375,67520
2024-02-19,266420.KS,13690.0,13975.0,13645.0,13880.0,13797.748046875,100396
2024-02-20,266420.KS,13880.0,14025.0,13880.0,13910.0,13827.5703125,116012
2024-02-21,266420.KS,13940.0,14070.0,13860.0,13900.0,13817.6298828125,101204
2024-02-22,266420.KS,13890.0,14065.0,13755.0,13875.0,13792.77734375,83645
2024-02-23,266420.KS,13990.0,14480.0,13985.0,14200.0,14115.8515625,202426
2024-02-26,266420.KS,14370.0,14520.0,14310.0,14430.0,14344.48828125,235209
2024-02-27,266420.KS,14515.0,14530.0,14290.0,14400.0,14314.6669921875,179392
2024-02-28,266420.KS,14370.0,14470.0,14230.0,14470.0,14384.251953125,85719
2024-02-29,266420.KS,14485.0,14485.0,14250.0,14280.0,14195.3779296875,105352
2024-03-04,266420.KS,14280.0,14440.0,14180.0,14275.0,14190.4072265625,131016
2024-03-05,266420.KS,14230.0,14565.0,14215.0,14465.0,14379.28125,134809
2024-03-06,266420.KS,14465.0,14765.0,14385.0,14765.0,14677.50390625,144086
2024-03-07,266420.KS,14795.0,14910.0,14485.0,14600.0,14513.4814453125,106400
2024-03-08,266420.KS,14650.0,15310.0,14650.0,15310.0,15219.2734375,283975
2024-03-11,266420.KS,15455.0,15535.0,15245.0,15340.0,15249.0966796875,173122
2024-03-12,266420.KS,15325.0,15480.0,15200.0,15465.0,15373.35546875,131447
2024-03-13,266420.KS,15465.0,15680.0,14990.0,15410.0,15318.681640625,364753
2024-03-14,266420.KS,15400.0,15645.0,15400.0,15575.0,15482.703125,106087
2024-03-15,266420.KS,15580.0,15690.0,15320.0,15395.0,15303.76953125,76753
