date,ticker,open,high,low,close,adj_close,volume
2024-03-12,091170.KS,8230.0,8430.0,8175.0,8295.0,7254.03076171875,1149010
2024-03-13,091170.KS,8325.0,8595.0,8295.0,8550.0,7477.02783203125,1670717
2024-03-14,091170.KS,8530.0,8860.0,8520.0,8860.0,7748.12744140625,1357472
2024-03-15,091170.KS,8740.0,8795.0,8650.0,8665.0,7577.59619140625,1179779
2024-03-18,091170.KS,8580.0,8615.0,8315.0,8540.0,7468.283203125,1681002
2024-03-19,091170.KS,8410.0,8515.0,8350.0,8365.0,7315.24560546875,1446233
2024-03-20,091170.KS,8550.0,8695.0,8470.0,8480.0,7415.814453125,945316
2024-03-21,091170.KS,8490.0,8775.0,8490.0,8720.0,7625.69775390625,819284
2024-03-22,091170.KS,8635.0,8775.0,8630.0,8705.0,7612.578125,754542
2024-03-25,091170.KS,8655.0,8740.0,8490.0,8585.0,7507.63818359375,934283
2024-03-26,091170.KS,8530.0,8745.0,8530.0,8530.0,7459.53759765625,865904
2024-03-27,091170.KS,8445.0,8480.0,8210.0,8265.0,7227.79345703125,1344197
2024-03-28,091170.KS,8300.0,8385.0,8285.0,8335.0,7289.0087890625,737654
2024-03-29,091170.KS,8335.0,8365.0,8170.0,8190.0,7162.20654296875,745207
2024-04-01,091170.KS,8190.0,8205.0,8010.0,8055.0,7044.14892578125,886870
2024-04-02,091170.KS,8005.0,8085.0,7925.0,8025.0,7017.91259765625,978698
2024-04-03,091170.KS,8000.0,8035.0,7870.0,7875.0,6886.73779296875,783412
2024-04-04,091170.KS,7955.0,8145.0,7940.0,8060.0,7048.521484375,606270
2024-04-05,091170.KS,7950.0,8075.0,7935.0,7985.0,6982.9326171875,393780
2024-04-08,091170.KS,8000.0,8130.0,7980.0,8055.0,7044.14892578125,748528
2024-04-09,091170.KS,8085.0,8140.0,7985.0,8030.0,7022.28564453125,423717
2024-04-11,091170.KS,7635.0,7985.0,7625.0,7920.0,6926.08935546875,1055072
2024-04-12,091170.KS,7870.0,7905.0,7640.0,7660.0,6698.71826171875,1138940
2024-04-15,091170.KS,7600.0,7735.0,7480.0,7690.0,6724.95361328125,785965
2024-04-16,091170.KS,7610.0,7670.0,7465.0,7520.0,6576.28759765625,660701
2024-04-17,091170.KS,7560.0,7580.0,7420.0,7425.0,6493.20849609375,691414
2024-04-18,091170.KS,7445.0,7630.0,7435.0,7595.0,6641.87451171875,596922
2024-04-19,091170.KS,7500.0,7545.0,7400.0,7535.0,6589.404296875,897117
2024-04-22,091170.KS,7710.0,8005.0,7705.0,7985.0,6982.9326171875,1077628
2024-04-23,091170.KS,8010.0,8190.0,7985.0,8020.0,7013.5400390625,1608185
2024-04-24,091170.KS,8080.0,8140.0,7915.0,7930.0,6934.8359375,901048
2024-04-25,091170.KS,7865.0,8050.0,7840.0,7965.0,6965.4423828125,826907
2024-04-26,091170.KS,8070.0,8435.0,8065.0,8335.0,7289.0087890625,1531991
2024-04-29,091170.KS,7950.0,8105.0,7910.0,8025.0,7325.5234375,997142
2024-04-30,091170.KS,8020.0,8050.0,7900.0,7975.0,7279.8818359375,768199
2024-05-02,091170.KS,7860.0,7870.0,7740.0,7765.0,7088.1865234375,731422
2024-05-03,091170.KS,7825.0,7945.0,7825.0,7885.0,7197.7255859375,485957
2024-05-07,091170.KS,7920.0,8005.0,7815.0,7900.0,7211.4189453125,783067
2024-05-08,091170.KS,7935.0,8150.0,7935.0,8120.0,7412.24267578125,804237
2024-05-09,091170.KS,8100.0,8115.0,7950.0,7980.0,7284.4453125,614003
2024-05-10,091170.KS,8085.0,8265.0,8040.0,8165.0,7453.3193359375,934083
2024-05-13,091170.KS,8170.0,8410.0,8170.0,8260.0,7540.0400390625,987149
2024-05-14,091170.KS,8200.0,8230.0,8095.0,8120.0,7412.24267578125,1003702
2024-05-16,091170.KS,8115.0,8390.0,8115.0,8275.0,7553.73291015625,2116448
2024-05-17,091170.KS,8210.0,8250.0,8160.0,8185.0,7471.57666015625,345284
2024-05-20,091170.KS,8255.0,8455.0,8245.0,8330.0,7603.93896484375,680613
2024-05-21,091170.KS,8255.0,8330.0,8230.0,8295.0,7571.990234375,303813
2024-05-22,091170.KS,8310.0,8310.0,8160.0,8170.0,7457.88427734375,699817
2024-05-23,091170.KS,8075.0,8125.0,7990.0,8050.0,7348.34423828125,596815
2024-05-24,091170.KS,7950.0,8035.0,7890.0,8000.0,7302.70166015625,453299
2024-05-27,091170.KS,8010.0,8110.0,7965.0,8020.0,7320.95849609375,619705
2024-05-28,091170.KS,7965.0,8005.0,7920.0,7980.0,7284.4453125,319420
2024-05-29,091170.KS,7880.0,8055.0,7880.0,7980.0,7284.4453125,633474
2024-05-30,091170.KS,7970.0,8060.0,7925.0,7940.0,7247.9306640625,451778
2024-05-31,091170.KS,8040.0,8170.0,8020.0,8070.0,7366.6015625,999607
2024-06-03,091170.KS,8095.0,8150.0,8040.0,8080.0,7375.7294921875,489585
2024-06-04,091170.KS,8010.0,8065.0,7835.0,7875.0,7188.5986328125,775899
2024-06-05,091170.KS,7880.0,7920.0,7755.0,7870.0,7184.03271484375,550734
2024-06-07,091170.KS,7960.0,8125.0,7900.0,8010.0,7311.83056640625,663823
2024-06-10,091170.KS,7910.0,8000.0,7870.0,7940.0,7247.9306640625,298881
2024-06-11,091170.KS,7960.0,8010.0,7895.0,7910.0,7220.54833984375,264622
2024-06-12,091170.KS,7855.0,7990.0,7830.0,7990.0,7293.5732421875,280265
2024-06-13,091170.KS,8075.0,8140.0,7960.0,7960.0,7266.18994140625,758982
2024-06-14,091170.KS,7945.0,7980.0,7900.0,7935.0,7243.3671875,339326
2024-06-17,091170.KS,7910.0,7930.0,7765.0,7800.0,7120.13525390625,254686
2024-06-18,091170.KS,7845.0,7860.0,7750.0,7765.0,7088.1865234375,432500
2024-06-19,091170.KS,7785.0,7865.0,7765.0,7865.0,7179.4697265625,284893
2024-06-20,091170.KS,7845.0,8020.0,7845.0,8010.0,7311.83056640625,463967
2024-06-21,091170.KS,7995.0,8050.0,7930.0,7965.0,7270.7529296875,210876
2024-06-24,091170.KS,7950.0,8030.0,7935.0,8005.0,7307.26708984375,324030
2024-06-25,091170.KS,8065.0,8070.0,7995.0,8020.0,7320.95849609375,204285
2024-06-26,091170.KS,7930.0,8010.0,7860.0,7970.0,7275.31689453125,197010
2024-06-27,091170.KS,7955.0,7995.0,7850.0,7990.0,7293.5732421875,173984
2024-06-28,091170.KS,8025.0,8120.0,8020.0,8090.0,7384.85791015625,392256
2024-07-01,091170.KS,8065.0,8100.0,8025.0,8060.0,7357.4736328125,243471
2024-07-02,091170.KS,8055.0,8365.0,8040.0,8285.0,7562.86083984375,1307873
2024-07-03,091170.KS,8350.0,8735.0,8340.0,8460.0,7722.607421875,1679491
2024-07-04,091170.KS,8445.0,8695.0,8400.0,8600.0,7850.40283203125,1027572
2024-07-05,091170.KS,8680.0,8845.0,8655.0,8710.0,7950.81689453125,910385
2024-07-08,091170.KS,8665.0,8690.0,8540.0,8585.0,7836.71435546875,629809
2024-07-09,091170.KS,8530.0,8565.0,8305.0,8455.0,7718.04345703125,847152
2024-07-10,091170.KS,8420.0,8420.0,8340.0,8365.0,7635.88916015625,669908
2024-07-11,091170.KS,8380.0,8535.0,8380.0,8480.0,7740.865234375,511205
2024-07-12,091170.KS,8480.0,8620.0,8460.0,8530.0,7786.505859375,545115
2024-07-15,091170.KS,8560.0,8560.0,8420.0,8455.0,7718.04345703125,446309
2024-07-16,091170.KS,8455.0,8565.0,8420.0,8435.0,7699.78564453125,378394
2024-07-17,091170.KS,8440.0,8525.0,8385.0,8480.0,7740.865234375,361504
2024-07-18,091170.KS,8465.0,8515.0,8375.0,8505.0,7763.68603515625,388671
2024-07-19,091170.KS,8425.0,8525.0,8370.0,8525.0,7781.94189453125,422570
2024-07-22,091170.KS,8490.0,8670.0,8480.0,8650.0,7896.04833984375,433662
2024-07-23,091170.KS,8650.0,8800.0,8580.0,8625.0,7873.22509765625,898075
2024-07-24,091170.KS,8630.0,8730.0,8460.0,8470.0,7731.7353515625,444208
2024-07-25,091170.KS,8425.0,8545.0,8410.0,8460.0,7722.607421875,321719
2024-07-26,091170.KS,8465.0,8890.0,8465.0,8850.0,8078.61181640625,1147187
2024-07-29,091170.KS,8855.0,9325.0,8845.0,9075.0,8284.0048828125,1632704
2024-07-30,091170.KS,8925.0,9000.0,8850.0,8905.0,8155.78369140625,1448262
2024-07-31,091170.KS,8905.0,8980.0,8810.0,8920.0,8169.51953125,432628
2024-08-01,091170.KS,8885.0,9045.0,8855.0,8980.0,8224.4736328125,403130
2024-08-02,091170.KS,8805.0,8850.0,8520.0,8580.0,7858.12548828125,993553
2024-08-05,091170.KS,8255.0,8270.0,7745.0,7920.0,7253.654296875,1331640
2024-08-06,091170.KS,8215.0,8340.0,8010.0,8085.0,7404.77099609375,871459
2024-08-07,091170.KS,8000.0,8370.0,7945.0,8285.0,7587.94482421875,769572
2024-08-08,091170.KS,8225.0,8390.0,8165.0,8330.0,7629.1591796875,634320
2024-08-09,091170.KS,8350.0,8430.0,8250.0,8370.0,7665.7939453125,589155
2024-08-12,091170.KS,8390.0,8465.0,8360.0,8385.0,7679.53173828125,307770
2024-08-13,091170.KS,8360.0,8550.0,8355.0,8525.0,7807.751953125,353569
2024-08-14,091170.KS,8540.0,8610.0,8490.0,8560.0,7839.80810546875,323225
2024-08-16,091170.KS,8640.0,8720.0,8560.0,8575.0,7853.5458984375,470345
2024-08-19,091170.KS,8575.0,8865.0,8575.0,8780.0,8041.29931640625,701524
2024-08-20,091170.KS,8860.0,9005.0,8860.0,9000.0,8242.787109375,960901
2024-08-21,091170.KS,8995.0,9045.0,8900.0,8970.0,8215.3134765625,593749
2024-08-22,091170.KS,8930.0,9005.0,8860.0,9000.0,8242.787109375,407560
2024-08-23,091170.KS,9030.0,9100.0,8905.0,9070.0,8306.900390625,488922
2024-08-26,091170.KS,9070.0,9315.0,9055.0,9225.0,8448.859375,901618
2024-08-28,091170.KS,9020.0,9070.0,8755.0,8835.0,8091.671875,1405400
2024-08-29,091170.KS,8760.0,8920.0,8710.0,8790.0,8077.88525390625,314098
2024-08-30,091170.KS,8820.0,8845.0,8715.0,8715.0,8008.96337890625,516365
2024-09-02,091170.KS,8740.0,8820.0,8590.0,8795.0,8082.48046875,643521
2024-09-03,091170.KS,8785.0,8890.0,8760.0,8810.0,8096.26416015625,424559
2024-09-04,091170.KS,8700.0,8745.0,8575.0,8580.0,7884.89892578125,530614
2024-09-05,091170.KS,8635.0,8710.0,8570.0,8625.0,7926.25244140625,321470
2024-09-06,091170.KS,8640.0,8660.0,8535.0,8615.0,7917.0654296875,321968
2024-09-09,091170.KS,8500.0,8545.0,8370.0,8495.0,7806.78515625,675248
2024-09-10,091170.KS,8515.0,8565.0,8405.0,8525.0,7834.3544921875,720866
2024-09-11,091170.KS,8515.0,8530.0,8055.0,8105.0,7448.380859375,1090341
2024-09-12,091170.KS,8125.0,8200.0,8080.0,8200.0,7535.68408203125,620953
2024-09-13,091170.KS,8290.0,8470.0,8290.0,8470.0,7783.81005859375,506004
2024-09-19,091170.KS,8600.0,8670.0,8505.0,8610.0,7912.4677734375,408279
2024-09-20,091170.KS,8665.0,8710.0,8575.0,8590.0,7894.08935546875,378216
2024-09-23,091170.KS,8620.0,8660.0,8520.0,8595.0,7898.68408203125,382446
2024-09-24,091170.KS,8610.0,8660.0,8445.0,8530.0,7838.94921875,621007
2024-09-25,091170.KS,8520.0,8560.0,8245.0,8255.0,7586.228515625,779536
2024-09-26,091170.KS,8320.0,8595.0,8310.0,8595.0,7898.68408203125,833436
2024-09-27,091170.KS,8650.0,8775.0,8615.0,8620.0,7949.404296875,503682
2024-09-30,091170.KS,8690.0,8725.0,8430.0,8435.0,7778.79638671875,226517
2024-10-02,091170.KS,8335.0,8540.0,8305.0,8435.0,7778.79638671875,312464
2024-10-04,091170.KS,8440.0,8480.0,8355.0,8475.0,7815.685546875,331336
2024-10-07,091170.KS,8500.0,8695.0,8475.0,8665.0,7990.90380859375,439699
2024-10-08,091170.KS,8590.0,8695.0,8560.0,8690.0,8013.9580078125,151353
2024-10-10,091170.KS,8730.0,8835.0,8670.0,8765.0,8083.1240234375,410676
2024-10-11,091170.KS,8815.0,8870.0,8770.0,8830.0,8143.06884765625,304208
2024-10-14,091170.KS,8840.0,9250.0,8840.0,9105.0,8396.673828125,1286217
2024-10-15,091170.KS,9085.0,9175.0,9000.0,9115.0,8405.900390625,372792
2024-10-16,091170.KS,9060.0,9190.0,8970.0,9110.0,8401.287109375,271913
2024-10-17,091170.KS,9205.0,9230.0,9065.0,9085.0,8378.2314453125,354097
2024-10-18,091170.KS,9085.0,9140.0,9040.0,9110.0,8401.287109375,334480
2024-10-21,091170.KS,9130.0,9180.0,9020.0,9035.0,8332.1181640625,209035
2024-10-22,091170.KS,8975.0,9030.0,8895.0,9025.0,8322.8984375,237983
2024-10-23,091170.KS,9020.0,9180.0,8980.0,9035.0,8332.1181640625,362570
2024-10-24,091170.KS,9030.0,9070.0,8945.0,8995.0,8295.2275390625,343919
2024-10-25,091170.KS,9070.0,9510.0,9070.0,9360.0,8631.8369140625,1359115
2024-10-28,091170.KS,9300.0,9300.0,9025.0,9095.0,8387.451171875,496975
2024-10-29,091170.KS,9095.0,9175.0,9040.0,9085.0,8378.2314453125,393834
2024-10-31,091170.KS,8810.0,8830.0,8570.0,8570.0,7929.478515625,695874
2024-11-01,091170.KS,8570.0,8755.0,8540.0,8735.0,8082.14599609375,453773
2024-11-04,091170.KS,8715.0,8760.0,8645.0,8730.0,8077.52197265625,441472
2024-11-06,091170.KS,8820.0,8985.0,8720.0,8940.0,8271.82421875,864308
2024-11-07,091170.KS,9010.0,9030.0,8875.0,8945.0,8276.451171875,489640
2024-11-08,091170.KS,8985.0,8985.0,8855.0,8915.0,8248.693359375,265076
2024-11-11,091170.KS,8830.0,8900.0,8800.0,8855.0,8193.17578125,496994
2024-11-12,091170.KS,8855.0,8995.0,8770.0,8795.0,8137.662109375,440274
2024-11-13,091170.KS,8770.0,8815.0,8695.0,8745.0,8091.3994140625,612046
2024-11-14,091170.KS,8810.0,8835.0,8680.0,8690.0,8040.5107421875,212454
2024-11-15,091170.KS,8710.0,8770.0,8555.0,8575.0,7934.10546875,220607
2024-11-18,091170.KS,8545.0,8710.0,8515.0,8685.0,8035.884765625,203528
2024-11-19,091170.KS,8650.0,8760.0,8650.0,8730.0,8077.52197265625,149070
2024-11-20,091170.KS,8750.0,8965.0,8750.0,8955.0,8285.7041015625,406614
2024-11-21,091170.KS,8970.0,9060.0,8875.0,9020.0,8345.8466796875,441387
2024-11-22,091170.KS,9050.0,9135.0,9040.0,9045.0,8368.9765625,409469
2024-11-25,091170.KS,9095.0,9150.0,9040.0,9130.0,8447.6259765625,496873
2024-11-26,091170.KS,9015.0,9015.0,8900.0,8950.0,8281.0771484375,535387
2024-11-27,091170.KS,9020.0,9220.0,9020.0,9150.0,8466.1298828125,705454
2024-11-28,091170.KS,9115.0,9130.0,9005.0,9095.0,8442.9228515625,457860
2024-11-29,091170.KS,9045.0,9050.0,8915.0,9000.0,8354.7333984375,194859
2024-12-02,091170.KS,9070.0,9175.0,9030.0,9120.0,8466.12890625,326541
2024-12-03,091170.KS,9210.0,9460.0,9210.0,9430.0,8753.9033203125,800830
2024-12-04,091170.KS,9240.0,9275.0,8950.0,9060.0,8410.431640625,1197717
2024-12-05,091170.KS,8925.0,8925.0,8525.0,8555.0,7941.63671875,1681300
2024-12-06,091170.KS,8585.0,8790.0,8525.0,8690.0,8066.95947265625,1459288
2024-12-09,091170.KS,8470.0,8580.0,8345.0,8350.0,7751.33642578125,1070064
2024-12-10,091170.KS,8410.0,8480.0,8385.0,8395.0,7793.10888671875,1007277
2024-12-11,091170.KS,8395.0,8610.0,8395.0,8560.0,7946.28125,621256
2024-12-12,091170.KS,8605.0,8725.0,8565.0,8620.0,8001.97802734375,607400
2024-12-13,091170.KS,8595.0,8640.0,8560.0,8600.0,7983.40966796875,408381
2024-12-16,091170.KS,8625.0,8695.0,8470.0,8490.0,7881.29931640625,953280
2024-12-17,091170.KS,8445.0,8520.0,8305.0,8345.0,7746.69384765625,437879
2024-12-18,091170.KS,8360.0,8580.0,8360.0,8575.0,7960.20458984375,351581
2024-12-19,091170.KS,8335.0,8470.0,8325.0,8410.0,7807.0341796875,412269
2024-12-20,091170.KS,8360.0,8395.0,8240.0,8295.0,7700.27978515625,355232
2024-12-23,091170.KS,8295.0,8460.0,8290.0,8440.0,7834.88427734375,369998
2024-12-24,091170.KS,8440.0,8460.0,8375.0,8430.0,7825.5986328125,176209
2024-12-26,091170.KS,8450.0,8450.0,8315.0,8350.0,7751.33642578125,207273
2024-12-27,091170.KS,8245.0,8280.0,8190.0,8250.0,7686.1220703125,426959
2024-12-30,091170.KS,8245.0,8325.0,8130.0,8130.0,7574.3212890625,207868
2025-01-02,091170.KS,8135.0,8265.0,8110.0,8130.0,7574.3212890625,338182
2025-01-03,091170.KS,8155.0,8280.0,8150.0,8165.0,7606.93017578125,382814
2025-01-06,091170.KS,8185.0,8270.0,8140.0,8260.0,7695.43701171875,408127
2025-01-07,091170.KS,8290.0,8350.0,8255.0,8270.0,7704.75439453125,245747
2025-01-08,091170.KS,8235.0,8350.0,8225.0,8280.0,7714.07080078125,280703
2025-01-09,091170.KS,8245.0,8390.0,8240.0,8350.0,7779.2861328125,319396
2025-01-10,091170.KS,8305.0,8425.0,8275.0,8395.0,7821.2080078125,294716
2025-01-13,091170.KS,8365.0,8500.0,8360.0,8425.0,7849.15869140625,301728
2025-01-14,091170.KS,8470.0,8470.0,8355.0,8415.0,7839.8427734375,264067
2025-01-15,091170.KS,8425.0,8570.0,8415.0,8485.0,7905.05908203125,429421
2025-01-16,091170.KS,8575.0,8575.0,8470.0,8495.0,7914.3740234375,307753
2025-01-17,091170.KS,8495.0,8550.0,8360.0,8395.0,7821.2080078125,303384
2025-01-20,091170.KS,8390.0,8485.0,8380.0,8430.0,7853.81689453125,249452
2025-01-21,091170.KS,8460.0,8525.0,8410.0,8490.0,7909.71630859375,253231
2025-01-22,091170.KS,8555.0,8595.0,8510.0,8560.0,7974.93115234375,342138
2025-01-23,091170.KS,8600.0,8680.0,8540.0,8550.0,7965.615234375,428289
2025-01-24,091170.KS,8535.0,8535.0,8470.0,8520.0,7965.6142578125,254142
2025-01-31,091170.KS,8640.0,8725.0,8605.0,8700.0,8133.90185546875,804243
2025-02-03,091170.KS,8585.0,8655.0,8455.0,8525.0,7970.2900390625,314060
2025-02-04,091170.KS,8590.0,8705.0,8570.0,8680.0,8115.20361328125,391904
2025-02-05,091170.KS,8790.0,8865.0,8710.0,8745.0,8175.97412109375,897881
2025-02-06,091170.KS,8735.0,8735.0,8530.0,8590.0,8031.05908203125,731529
2025-02-07,091170.KS,8590.0,8630.0,8530.0,8560.0,8003.01220703125,425738
2025-02-10,091170.KS,8570.0,8680.0,8565.0,8565.0,8007.6865234375,559263
2025-02-11,091170.KS,8595.0,8640.0,8505.0,8565.0,8007.6865234375,372635
2025-02-12,091170.KS,8565.0,8645.0,8545.0,8555.0,7998.337890625,826906
2025-02-13,091170.KS,8560.0,8590.0,8495.0,8520.0,7965.6142578125,568798
2025-02-14,091170.KS,8490.0,8555.0,8440.0,8535.0,7979.6396484375,452321
2025-02-17,091170.KS,8525.0,8585.0,8460.0,8575.0,8017.037109375,440598
2025-02-18,091170.KS,8575.0,8650.0,8560.0,8640.0,8077.80810546875,458776
2025-02-19,091170.KS,8640.0,8755.0,8620.0,8685.0,8119.8779296875,527621
2025-02-20,091170.KS,8680.0,8695.0,8640.0,8670.0,8105.8544921875,362997
2025-02-21,091170.KS,8680.0,8750.0,8670.0,8675.0,8110.52978515625,279082
2025-02-24,091170.KS,8670.0,8680.0,8600.0,8660.0,8096.505859375,227781
2025-02-25,091170.KS,8625.0,8670.0,8610.0,8630.0,8068.46044921875,190652
2025-02-26,091170.KS,8610.0,8735.0,8600.0,8715.0,8147.92626953125,304249
2025-02-27,091170.KS,8770.0,8770.0,8650.0,8745.0,8204.2158203125,486486
2025-02-28,091170.KS,8695.0,8695.0,8500.0,8510.0,7983.7490234375,432264
2025-03-04,091170.KS,8500.0,8590.0,8400.0,8415.0,7894.62451171875,451757
2025-03-05,091170.KS,8470.0,8495.0,8235.0,8260.0,7749.20849609375,428511
2025-03-06,091170.KS,8280.0,8420.0,8280.0,8420.0,7899.314453125,363116
2025-03-07,091170.KS,8380.0,8410.0,8295.0,8305.0,7791.42431640625,435975
2025-03-10,091170.KS,8275.0,8390.0,8225.0,8355.0,7838.33447265625,285480
2025-03-11,091170.KS,8255.0,8330.0,8230.0,8280.0,7767.97119140625,262558
2025-03-12,091170.KS,8295.0,8370.0,8275.0,8365.0,7847.716796875,779041
2025-03-13,091170.KS,8390.0,8500.0,8360.0,8415.0,7894.62451171875,1057635
2025-03-14,091170.KS,8385.0,8480.0,8330.0,8405.0,7885.2431640625,529113
2025-03-17,091170.KS,8415.0,8530.0,8415.0,8530.0,8002.51318359375,359412
2025-03-18,091170.KS,8580.0,8670.0,8565.0,8575.0,8044.72998046875,339115
2025-03-19,091170.KS,8560.0,8670.0,8555.0,8660.0,8124.47314453125,202061
2025-03-20,091170.KS,8660.0,8720.0,8660.0,8680.0,8143.23486328125,293833
2025-03-21,091170.KS,8595.0,8710.0,8575.0,8685.0,8147.92529296875,511322
2025-03-24,091170.KS,8640.0,8725.0,8625.0,8700.0,8161.99755859375,324983
2025-03-25,091170.KS,8685.0,8730.0,8620.0,8725.0,8185.453125,537250
2025-03-26,091170.KS,8750.0,8770.0,8655.0,8685.0,8147.92529296875,177499
2025-03-27,091170.KS,8670.0,8670.0,8580.0,8590.0,8058.80224609375,219304
2025-03-28,091170.KS,8580.0,8580.0,8445.0,8475.0,7978.7783203125,277211
2025-03-31,091170.KS,8405.0,8440.0,8320.0,8395.0,7903.46240234375,419638
2025-04-01,091170.KS,8425.0,8590.0,8425.0,8570.0,8068.21630859375,359678
2025-04-02,091170.KS,8570.0,8600.0,8500.0,8530.0,8030.5576171875,221866
2025-04-03,091170.KS,8335.0,8405.0,8240.0,8365.0,7875.220703125,309026
2025-04-04,091170.KS,8290.0,8405.0,8240.0,8330.0,7842.26904296875,340260
2025-04-07,091170.KS,8030.0,8030.0,7845.0,7915.0,7451.56640625,492475
2025-04-08,091170.KS,7960.0,7960.0,7740.0,7765.0,7310.35009765625,783158
2025-04-09,091170.KS,7705.0,7710.0,7565.0,7670.0,7220.91259765625,754542
2025-04-10,091170.KS,7960.0,8055.0,7890.0,8035.0,7564.541015625,1067499
2025-04-11,091170.KS,7955.0,8040.0,7870.0,8040.0,7569.24658203125,208584
2025-04-14,091170.KS,8080.0,8130.0,8025.0,8090.0,7616.3212890625,108313
2025-04-15,091170.KS,8095.0,8260.0,8095.0,8235.0,7752.8310546875,285577
2025-04-16,091170.KS,8235.0,8325.0,8235.0,8315.0,7828.14697265625,486807
2025-04-17,091170.KS,8300.0,8345.0,8280.0,8340.0,7851.6826171875,271925
2025-04-18,091170.KS,8315.0,8470.0,8315.0,8460.0,7964.65771484375,420904
2025-04-21,091170.KS,8440.0,8555.0,8440.0,8555.0,8054.0947265625,262429
2025-04-22,091170.KS,8500.0,8610.0,8480.0,8580.0,8077.63134765625,234070
2025-04-23,091170.KS,8620.0,8675.0,8600.0,8635.0,8129.412109375,180944
2025-04-24,091170.KS,8685.0,8685.0,8620.0,8660.0,8152.94580078125,304713
2025-04-25,091170.KS,8700.0,8815.0,8695.0,8750.0,8237.6767578125,513467
