date,ticker,open,high,low,close,adj_close,volume
2024-01-02,069500.KS,35985.0,36530.0,35925.0,36390.0,34540.7265625,7419568
2024-01-03,069500.KS,35975.0,35975.0,35380.0,35380.0,33582.05078125,8099979
2024-01-04,069500.KS,35110.0,35350.0,34975.0,35070.0,33287.8046875,8879926
2024-01-05,069500.KS,35055.0,35170.0,34910.0,34970.0,33192.88671875,6663218
2024-01-08,069500.KS,35155.0,35245.0,34815.0,34855.0,33083.734375,5362721
2024-01-09,069500.KS,35310.0,35365.0,34630.0,34725.0,32960.33203125,7512393
2024-01-10,069500.KS,34725.0,34795.0,34320.0,34345.0,32599.646484375,4007127
2024-01-11,069500.KS,34410.0,34610.0,34290.0,34400.0,32651.857421875,5403988
2024-01-12,069500.KS,34280.0,34405.0,34005.0,34070.0,32338.619140625,8090307
2024-01-15,069500.KS,34165.0,34365.0,34085.0,34215.0,32476.259765625,6318099
2024-01-16,069500.KS,34010.0,34155.0,33705.0,33745.0,32030.138671875,5992875
2024-01-17,069500.KS,33885.0,33915.0,32905.0,32920.0,31247.06640625,13766680
2024-01-19,069500.KS,33420.0,33630.0,33380.0,33570.0,31864.029296875,8205234
2024-01-22,069500.KS,33925.0,33945.0,33605.0,33605.0,31897.255859375,6761069
2024-01-23,069500.KS,33760.0,33845.0,33560.0,33780.0,32063.357421875,4506031
2024-01-24,069500.KS,33805.0,33805.0,33370.0,33650.0,31939.96484375,5453870
2024-01-25,069500.KS,33670.0,33740.0,33480.0,33690.0,31977.935546875,7350090
2024-01-26,069500.KS,33530.0,34090.0,33415.0,33750.0,32034.8828125,4530850
2024-01-29,069500.KS,33865.0,34370.0,33780.0,34150.0,32414.5546875,4271662
2024-01-30,069500.KS,34230.0,34365.0,33915.0,33995.0,32357.44921875,7939707
2024-01-31,069500.KS,33740.0,33920.0,33735.0,33830.0,32200.396484375,8485416
2024-02-01,069500.KS,33790.0,34465.0,33775.0,34410.0,32752.458984375,7021653
2024-02-02,069500.KS,34690.0,35575.0,34665.0,35520.0,33808.98828125,11476190
2024-02-05,069500.KS,35425.0,35425.0,34650.0,35090.0,33399.703125,11378060
2024-02-06,069500.KS,34945.0,35250.0,34750.0,34955.0,33271.19921875,9454374
2024-02-07,069500.KS,35130.0,35730.0,35120.0,35450.0,33742.359375,7548365
2024-02-08,069500.KS,35595.0,35755.0,35430.0,35490.0,33780.43359375,6259742
2024-02-13,069500.KS,35915.0,36130.0,35850.0,35925.0,34194.47265625,6108254
