date,ticker,open,high,low,close,adj_close,volume
2024-03-18,438900.KS,8690.0,8755.0,8630.0,8735.0,8313.935546875,8673
2024-03-19,438900.KS,8720.0,8725.0,8655.0,8660.0,8242.552734375,4385
2024-03-20,438900.KS,8660.0,8675.0,8600.0,8660.0,8242.552734375,2725
2024-03-21,438900.KS,8660.0,8670.0,8590.0,8670.0,8252.0703125,16961
2024-03-22,438900.KS,8665.0,8715.0,8635.0,8715.0,8294.9013671875,3953
2024-03-25,438900.KS,8820.0,8820.0,8690.0,8785.0,8361.5263671875,2650
2024-03-26,438900.KS,8785.0,8835.0,8785.0,8830.0,8404.357421875,3886
2024-03-27,438900.KS,8815.0,8845.0,8785.0,8845.0,8418.634765625,4008
2024-03-28,438900.KS,8845.0,8875.0,8785.0,8865.0,8437.6708984375,27086
2024-03-29,438900.KS,8945.0,8945.0,8770.0,8830.0,8404.357421875,7282
2024-04-01,438900.KS,8845.0,9090.0,8825.0,9055.0,8618.51171875,23311
2024-04-02,438900.KS,9025.0,9075.0,9015.0,9020.0,8585.19921875,10120
2024-04-03,438900.KS,9015.0,9170.0,8960.0,9155.0,8713.69140625,14006
2024-04-04,438900.KS,9150.0,9205.0,9135.0,9155.0,8713.69140625,5055
2024-04-05,438900.KS,9015.0,9165.0,9015.0,9150.0,8708.931640625,17034
2024-04-08,438900.KS,9150.0,9170.0,9050.0,9085.0,8647.06640625,1853
2024-04-09,438900.KS,9120.0,9120.0,9080.0,9105.0,8666.1015625,4309
2024-04-11,438900.KS,9030.0,9165.0,8920.0,9145.0,8704.1728515625,6636
2024-04-12,438900.KS,9185.0,9185.0,9060.0,9075.0,8637.546875,12313
2024-04-15,438900.KS,9110.0,9210.0,9020.0,9210.0,8766.0400390625,5423
2024-04-16,438900.KS,9170.0,9300.0,9120.0,9205.0,8761.2802734375,2638
2024-04-17,438900.KS,9245.0,9355.0,9175.0,9220.0,8775.5576171875,8545
2024-04-18,438900.KS,9265.0,9340.0,9255.0,9320.0,8870.7373046875,4257
2024-04-19,438900.KS,9280.0,9340.0,9205.0,9325.0,8875.4970703125,15547
2024-04-22,438900.KS,9355.0,9655.0,9355.0,9655.0,9189.5888671875,19447
2024-04-23,438900.KS,9705.0,9705.0,9495.0,9570.0,9108.6875,5993
2024-04-24,438900.KS,9560.0,9585.0,9465.0,9525.0,9065.85546875,4620
2024-04-25,438900.KS,9540.0,9695.0,9540.0,9615.0,9151.517578125,16196
2024-04-26,438900.KS,9615.0,9615.0,9520.0,9540.0,9080.1318359375,27420
